Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"30/12/2017 11:38:03","29/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","3.5000","30/12/2017 11:50:00",""
"30/12/2017 11:38:03","29/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","4.8400","30/12/2017 11:50:00",""
"30/12/2017 11:38:03","29/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","3.9900","30/12/2017 11:50:00",""
"30/12/2017 11:38:03","29/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","2.0100","30/12/2017 11:50:00",""
"30/12/2017 11:38:03","29/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","2.1600","30/12/2017 11:50:00",""
"30/12/2017 11:38:03","29/12/2017","Composite Weather Variable, Actual, LDZ(WS), D+1","4.1900","30/12/2017 11:50:00",""
"29/12/2017 11:38:02","28/12/2017","Composite Weather Variable, Actual, LDZ(EA), D+1","2.7600","29/12/2017 11:50:00",""
"29/12/2017 11:38:02","28/12/2017","Composite Weather Variable, Actual, LDZ(EM), D+1","1.6600","29/12/2017 11:50:00",""
"29/12/2017 11:38:02","28/12/2017","Composite Weather Variable, Actual, LDZ(NE), D+1","1.5500","29/12/2017 11:50:00",""
"29/12/2017 11:38:02","28/12/2017","Composite Weather Variable, Actual, LDZ(NO), D+1","0.0200","29/12/2017 11:50:00",""
"29/12/2017 11:38:02","28/12/2017","Composite Weather Variable, Actual, LDZ(NT), D+1","2.7400","29/12/2017 11:50:00",""
"29/12/2017 11:38:02","28/12/2017","Composite Weather Variable, Actual, LDZ(NW), D+1","1.7500","29/12/2017 11:50:00",""
"29/12/2017 11:38:02","28/12/2017","Composite Weather Variable, Actual, LDZ(SC), D+1","1.3700","29/12/2017 11:50:00",""
"29/12/2017 11:38:02","28/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","2.8300","29/12/2017 11:50:00",""
"29/12/2017 11:38:02","28/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","4.0600","29/12/2017 11:50:00",""
"29/12/2017 11:38:02","28/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","3.0400","29/12/2017 11:50:00",""
"29/12/2017 11:38:02","28/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","1.8300","29/12/2017 11:50:00",""
"29/12/2017 11:38:02","28/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","1.7500","29/12/2017 11:50:00",""
"29/12/2017 11:38:02","28/12/2017","Composite Weather Variable, Actual, LDZ(WS), D+1","3.5800","29/12/2017 11:50:00",""
"28/12/2017 11:38:03","27/12/2017","Composite Weather Variable, Actual, LDZ(EA), D+1","3.2700","28/12/2017 11:50:00",""
"28/12/2017 11:38:03","27/12/2017","Composite Weather Variable, Actual, LDZ(EM), D+1","1.9800","28/12/2017 11:50:00",""
"28/12/2017 11:38:03","27/12/2017","Composite Weather Variable, Actual, LDZ(NE), D+1","1.7900","28/12/2017 11:50:00",""
"28/12/2017 11:38:03","27/12/2017","Composite Weather Variable, Actual, LDZ(NO), D+1","0.8000","28/12/2017 11:50:00",""
"28/12/2017 11:38:03","27/12/2017","Composite Weather Variable, Actual, LDZ(NT), D+1","3.2500","28/12/2017 11:50:00",""
"28/12/2017 11:38:03","27/12/2017","Composite Weather Variable, Actual, LDZ(NW), D+1","2.2200","28/12/2017 11:50:00",""
"28/12/2017 11:38:03","27/12/2017","Composite Weather Variable, Actual, LDZ(SC), D+1","1.4400","28/12/2017 11:50:00",""
"28/12/2017 11:38:03","27/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","3.3700","28/12/2017 11:50:00",""
"28/12/2017 11:38:03","27/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","3.9200","28/12/2017 11:50:00",""
"28/12/2017 11:38:03","27/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","3.8800","28/12/2017 11:50:00",""
"28/12/2017 11:38:03","27/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","2.1800","28/12/2017 11:50:00",""
"28/12/2017 11:38:03","27/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","2.2200","28/12/2017 11:50:00",""
"28/12/2017 11:38:03","27/12/2017","Composite Weather Variable, Actual, LDZ(WS), D+1","3.8300","28/12/2017 11:50:00",""
"27/12/2017 11:38:02","26/12/2017","Composite Weather Variable, Actual, LDZ(EA), D+1","5.8600","27/12/2017 11:50:00",""
"27/12/2017 11:38:02","26/12/2017","Composite Weather Variable, Actual, LDZ(EM), D+1","3.6600","27/12/2017 11:50:00",""
"27/12/2017 11:38:02","26/12/2017","Composite Weather Variable, Actual, LDZ(NE), D+1","3.3700","27/12/2017 11:50:00",""
"27/12/2017 11:38:02","26/12/2017","Composite Weather Variable, Actual, LDZ(NO), D+1","3.0000","27/12/2017 11:50:00",""
"27/12/2017 11:38:02","26/12/2017","Composite Weather Variable, Actual, LDZ(NT), D+1","5.8900","27/12/2017 11:50:00",""
"27/12/2017 11:38:02","26/12/2017","Composite Weather Variable, Actual, LDZ(NW), D+1","4.5600","27/12/2017 11:50:00",""
"27/12/2017 11:38:02","26/12/2017","Composite Weather Variable, Actual, LDZ(SC), D+1","3.1800","27/12/2017 11:50:00",""
"27/12/2017 11:38:02","26/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","5.9200","27/12/2017 11:50:00",""
"27/12/2017 11:38:02","26/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","6.3600","27/12/2017 11:50:00",""
"27/12/2017 11:38:02","26/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","5.2200","27/12/2017 11:50:00",""
"27/12/2017 11:38:02","26/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","4.0500","27/12/2017 11:50:00",""
"27/12/2017 11:38:02","26/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","4.5600","27/12/2017 11:50:00",""
"27/12/2017 11:38:02","26/12/2017","Composite Weather Variable, Actual, LDZ(WS), D+1","5.3300","27/12/2017 11:50:00",""
"26/12/2017 11:38:02","25/12/2017","Composite Weather Variable, Actual, LDZ(EA), D+1","7.1400","26/12/2017 11:50:00",""
"26/12/2017 11:38:02","25/12/2017","Composite Weather Variable, Actual, LDZ(EM), D+1","6.2300","26/12/2017 11:50:00",""
"26/12/2017 11:38:02","25/12/2017","Composite Weather Variable, Actual, LDZ(NE), D+1","5.9700","26/12/2017 11:50:00",""
"26/12/2017 11:38:02","25/12/2017","Composite Weather Variable, Actual, LDZ(NO), D+1","5.7100","26/12/2017 11:50:00",""
"26/12/2017 11:38:02","25/12/2017","Composite Weather Variable, Actual, LDZ(NT), D+1","7.1900","26/12/2017 11:50:00",""
"26/12/2017 11:38:02","25/12/2017","Composite Weather Variable, Actual, LDZ(NW), D+1","6.3300","26/12/2017 11:50:00",""
"26/12/2017 11:38:02","25/12/2017","Composite Weather Variable, Actual, LDZ(SC), D+1","5.2600","26/12/2017 11:50:00",""
"26/12/2017 11:38:02","25/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","7.2000","26/12/2017 11:50:00",""
"26/12/2017 11:38:02","25/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","7.4300","26/12/2017 11:50:00",""
"26/12/2017 11:38:02","25/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","6.8700","26/12/2017 11:50:00",""
"26/12/2017 11:38:02","25/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","6.2700","26/12/2017 11:50:00",""
"26/12/2017 11:38:02","25/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","6.3300","26/12/2017 11:50:00",""
"26/12/2017 11:38:02","25/12/2017","Composite Weather Variable, Actual, LDZ(WS), D+1","6.8800","26/12/2017 11:50:00",""
"25/12/2017 11:38:03","24/12/2017","Composite Weather Variable, Actual, LDZ(EA), D+1","7.5000","25/12/2017 11:50:00",""
"25/12/2017 11:38:03","24/12/2017","Composite Weather Variable, Actual, LDZ(EM), D+1","6.5000","25/12/2017 11:50:00",""
"25/12/2017 11:38:03","24/12/2017","Composite Weather Variable, Actual, LDZ(NE), D+1","6.2700","25/12/2017 11:50:00",""
"25/12/2017 11:38:03","24/12/2017","Composite Weather Variable, Actual, LDZ(NO), D+1","6.6800","25/12/2017 11:50:00",""
"25/12/2017 11:38:03","24/12/2017","Composite Weather Variable, Actual, LDZ(NT), D+1","7.5600","25/12/2017 11:50:00",""
"25/12/2017 11:38:03","24/12/2017","Composite Weather Variable, Actual, LDZ(NW), D+1","7.1500","25/12/2017 11:50:00",""
"25/12/2017 11:38:03","24/12/2017","Composite Weather Variable, Actual, LDZ(SC), D+1","6.9100","25/12/2017 11:50:00",""
"25/12/2017 11:38:03","24/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","7.5400","25/12/2017 11:50:00",""
"25/12/2017 11:38:03","24/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","7.7300","25/12/2017 11:50:00",""
"25/12/2017 11:38:03","24/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","7.0700","25/12/2017 11:50:00",""
"25/12/2017 11:38:03","24/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","6.6400","25/12/2017 11:50:00",""
"25/12/2017 11:38:03","24/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","7.1500","25/12/2017 11:50:00",""
"25/12/2017 11:38:03","24/12/2017","Composite Weather Variable, Actual, LDZ(WS), D+1","7.0900","25/12/2017 11:50:00",""
"24/12/2017 11:38:03","23/12/2017","Composite Weather Variable, Actual, LDZ(EA), D+1","7.4800","24/12/2017 11:50:00",""
"24/12/2017 11:38:03","23/12/2017","Composite Weather Variable, Actual, LDZ(EM), D+1","6.1100","24/12/2017 11:50:00",""
"24/12/2017 11:38:03","23/12/2017","Composite Weather Variable, Actual, LDZ(NE), D+1","5.8800","24/12/2017 11:50:00",""
"24/12/2017 11:38:03","23/12/2017","Composite Weather Variable, Actual, LDZ(NO), D+1","6.0200","24/12/2017 11:50:00",""
"24/12/2017 11:38:03","23/12/2017","Composite Weather Variable, Actual, LDZ(NT), D+1","7.5300","24/12/2017 11:50:00",""
"24/12/2017 11:38:03","23/12/2017","Composite Weather Variable, Actual, LDZ(NW), D+1","6.3200","24/12/2017 11:50:00",""
"24/12/2017 11:38:03","23/12/2017","Composite Weather Variable, Actual, LDZ(SC), D+1","6.4600","24/12/2017 11:50:00",""
"24/12/2017 11:38:03","23/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","7.5200","24/12/2017 11:50:00",""
"24/12/2017 11:38:03","23/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","7.7400","24/12/2017 11:50:00",""
"24/12/2017 11:38:03","23/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","6.8400","24/12/2017 11:50:00",""
"24/12/2017 11:38:03","23/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","6.5600","24/12/2017 11:50:00",""
"24/12/2017 11:38:03","23/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","6.3200","24/12/2017 11:50:00",""
"24/12/2017 11:38:03","23/12/2017","Composite Weather Variable, Actual, LDZ(WS), D+1","7.0400","24/12/2017 11:50:00",""
"23/12/2017 11:38:03","22/12/2017","Composite Weather Variable, Actual, LDZ(EA), D+1","8.2100","23/12/2017 11:50:00",""
"23/12/2017 11:38:03","22/12/2017","Composite Weather Variable, Actual, LDZ(EM), D+1","6.6000","23/12/2017 11:50:00",""
"23/12/2017 11:38:03","22/12/2017","Composite Weather Variable, Actual, LDZ(NE), D+1","6.4000","23/12/2017 11:50:00",""
"23/12/2017 11:38:03","22/12/2017","Composite Weather Variable, Actual, LDZ(NO), D+1","5.1400","23/12/2017 11:50:00",""
"23/12/2017 11:38:03","22/12/2017","Composite Weather Variable, Actual, LDZ(NT), D+1","8.2800","23/12/2017 11:50:00",""
"23/12/2017 11:38:03","22/12/2017","Composite Weather Variable, Actual, LDZ(NW), D+1","7.1000","23/12/2017 11:50:00",""
"23/12/2017 11:38:03","22/12/2017","Composite Weather Variable, Actual, LDZ(SC), D+1","5.0800","23/12/2017 11:50:00",""
"23/12/2017 11:38:03","22/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","8.2400","23/12/2017 11:50:00",""
"23/12/2017 11:38:03","22/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","8.4300","23/12/2017 11:50:00",""
"23/12/2017 11:38:03","22/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","7.6300","23/12/2017 11:50:00",""
"23/12/2017 11:38:03","22/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","7.0800","23/12/2017 11:50:00",""
"23/12/2017 11:38:03","22/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","7.1000","23/12/2017 11:50:00",""
"23/12/2017 11:38:03","22/12/2017","Composite Weather Variable, Actual, LDZ(WS), D+1","7.6400","23/12/2017 11:50:00",""
"22/12/2017 11:38:03","21/12/2017","Composite Weather Variable, Actual, LDZ(EA), D+1","7.4600","22/12/2017 11:50:00",""
"22/12/2017 11:38:03","21/12/2017","Composite Weather Variable, Actual, LDZ(EM), D+1","6.5100","22/12/2017 11:50:00",""
"22/12/2017 11:38:03","21/12/2017","Composite Weather Variable, Actual, LDZ(NE), D+1","6.3300","22/12/2017 11:50:00",""
"22/12/2017 11:38:03","21/12/2017","Composite Weather Variable, Actual, LDZ(NO), D+1","5.3200","22/12/2017 11:50:00",""
"22/12/2017 11:38:03","21/12/2017","Composite Weather Variable, Actual, LDZ(NT), D+1","7.5300","22/12/2017 11:50:00",""
"22/12/2017 11:38:03","21/12/2017","Composite Weather Variable, Actual, LDZ(NW), D+1","6.9100","22/12/2017 11:50:00",""
"22/12/2017 11:38:03","21/12/2017","Composite Weather Variable, Actual, LDZ(SC), D+1","5.4600","22/12/2017 11:50:00",""
"22/12/2017 11:38:03","21/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","7.5000","22/12/2017 11:50:00",""
"22/12/2017 11:38:03","21/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","7.8000","22/12/2017 11:50:00",""
"22/12/2017 11:38:03","21/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","7.1900","22/12/2017 11:50:00",""
"22/12/2017 11:38:03","21/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","6.9200","22/12/2017 11:50:00",""
"22/12/2017 11:38:03","21/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","6.9100","22/12/2017 11:50:00",""
"22/12/2017 11:38:03","21/12/2017","Composite Weather Variable, Actual, LDZ(WS), D+1","7.2400","22/12/2017 11:50:00",""
"21/12/2017 11:38:03","20/12/2017","Composite Weather Variable, Actual, LDZ(EA), D+1","6.2400","21/12/2017 11:50:00",""
"21/12/2017 11:38:03","20/12/2017","Composite Weather Variable, Actual, LDZ(EM), D+1","5.5900","21/12/2017 11:50:00",""
"21/12/2017 11:38:03","20/12/2017","Composite Weather Variable, Actual, LDZ(NE), D+1","5.4400","21/12/2017 11:50:00",""
"21/12/2017 11:38:03","20/12/2017","Composite Weather Variable, Actual, LDZ(NO), D+1","5.4100","21/12/2017 11:50:00",""
"21/12/2017 11:38:03","20/12/2017","Composite Weather Variable, Actual, LDZ(NT), D+1","6.2800","21/12/2017 11:50:00",""
"21/12/2017 11:38:03","20/12/2017","Composite Weather Variable, Actual, LDZ(NW), D+1","5.8800","21/12/2017 11:50:00",""
"21/12/2017 11:38:03","20/12/2017","Composite Weather Variable, Actual, LDZ(SC), D+1","5.9200","21/12/2017 11:50:00",""
"21/12/2017 11:38:03","20/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","6.2900","21/12/2017 11:50:00",""
"21/12/2017 11:38:03","20/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","6.5200","21/12/2017 11:50:00",""
"21/12/2017 11:38:03","20/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","6.4600","21/12/2017 11:50:00",""
"21/12/2017 11:38:03","20/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","6.1000","21/12/2017 11:50:00",""
"21/12/2017 11:38:03","20/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","5.8800","21/12/2017 11:50:00",""
"21/12/2017 11:38:03","20/12/2017","Composite Weather Variable, Actual, LDZ(WS), D+1","6.5800","21/12/2017 11:50:00",""
"20/12/2017 11:38:03","19/12/2017","Composite Weather Variable, Actual, LDZ(EA), D+1","4.1400","20/12/2017 11:50:00",""
"20/12/2017 11:38:03","19/12/2017","Composite Weather Variable, Actual, LDZ(EM), D+1","3.1100","20/12/2017 11:50:00",""
"20/12/2017 11:38:03","19/12/2017","Composite Weather Variable, Actual, LDZ(NE), D+1","2.9400","20/12/2017 11:50:00",""
"20/12/2017 11:38:03","19/12/2017","Composite Weather Variable, Actual, LDZ(NO), D+1","4.1900","20/12/2017 11:50:00",""
"20/12/2017 11:38:03","19/12/2017","Composite Weather Variable, Actual, LDZ(NT), D+1","4.1500","20/12/2017 11:50:00",""
"20/12/2017 11:38:03","19/12/2017","Composite Weather Variable, Actual, LDZ(NW), D+1","4.2400","20/12/2017 11:50:00",""
"20/12/2017 11:38:03","19/12/2017","Composite Weather Variable, Actual, LDZ(SC), D+1","5.3600","20/12/2017 11:50:00",""
"20/12/2017 11:38:03","19/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","4.2100","20/12/2017 11:50:00",""
"20/12/2017 11:38:03","19/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","5.0800","20/12/2017 11:50:00",""
"20/12/2017 11:38:03","19/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","4.7400","20/12/2017 11:50:00",""
"20/12/2017 11:38:03","19/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","3.8700","20/12/2017 11:50:00",""
"20/12/2017 11:38:03","19/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","4.2400","20/12/2017 11:50:00",""
"20/12/2017 11:38:03","19/12/2017","Composite Weather Variable, Actual, LDZ(WS), D+1","5.4200","20/12/2017 11:50:00",""
"19/12/2017 11:38:03","18/12/2017","Composite Weather Variable, Actual, LDZ(EA), D+1","4.1400","19/12/2017 11:50:00",""
"19/12/2017 11:38:03","18/12/2017","Composite Weather Variable, Actual, LDZ(EM), D+1","2.7000","19/12/2017 11:50:00",""
"19/12/2017 11:38:03","18/12/2017","Composite Weather Variable, Actual, LDZ(NE), D+1","2.5600","19/12/2017 11:50:00",""
"19/12/2017 11:38:03","18/12/2017","Composite Weather Variable, Actual, LDZ(NO), D+1","1.9400","19/12/2017 11:50:00",""
"19/12/2017 11:38:03","18/12/2017","Composite Weather Variable, Actual, LDZ(NT), D+1","4.1500","19/12/2017 11:50:00",""
"19/12/2017 11:38:03","18/12/2017","Composite Weather Variable, Actual, LDZ(NW), D+1","3.1800","19/12/2017 11:50:00",""
"19/12/2017 11:38:03","18/12/2017","Composite Weather Variable, Actual, LDZ(SC), D+1","3.6900","19/12/2017 11:50:00",""
"19/12/2017 11:38:03","18/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","4.2000","19/12/2017 11:50:00",""
"19/12/2017 11:38:03","18/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","5.2600","19/12/2017 11:50:00",""
"19/12/2017 11:38:03","18/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","4.2500","19/12/2017 11:50:00",""
"19/12/2017 11:38:03","18/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","3.2800","19/12/2017 11:50:00",""
"19/12/2017 11:38:03","18/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","3.1800","19/12/2017 11:50:00",""
"19/12/2017 11:38:03","18/12/2017","Composite Weather Variable, Actual, LDZ(WS), D+1","5.0800","19/12/2017 11:50:00",""
"18/12/2017 11:38:03","17/12/2017","Composite Weather Variable, Actual, LDZ(EA), D+1","3.8700","18/12/2017 11:50:00",""
"18/12/2017 11:38:03","17/12/2017","Composite Weather Variable, Actual, LDZ(EM), D+1","2.3100","18/12/2017 11:50:00",""
"18/12/2017 11:38:03","17/12/2017","Composite Weather Variable, Actual, LDZ(NE), D+1","2.2200","18/12/2017 11:50:00",""
"18/12/2017 11:38:03","17/12/2017","Composite Weather Variable, Actual, LDZ(NO), D+1","1.2600","18/12/2017 11:50:00",""
"18/12/2017 11:38:03","17/12/2017","Composite Weather Variable, Actual, LDZ(NT), D+1","3.8600","18/12/2017 11:50:00",""
"18/12/2017 11:38:03","17/12/2017","Composite Weather Variable, Actual, LDZ(NW), D+1","2.7000","18/12/2017 11:50:00",""
"18/12/2017 11:38:03","17/12/2017","Composite Weather Variable, Actual, LDZ(SC), D+1","2.8600","18/12/2017 11:50:00",""
"18/12/2017 11:38:03","17/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","3.9500","18/12/2017 11:50:00",""
"18/12/2017 11:38:03","17/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","5.1100","18/12/2017 11:50:00",""
"18/12/2017 11:38:03","17/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","4.8500","18/12/2017 11:50:00",""
"18/12/2017 11:38:03","17/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","3.2500","18/12/2017 11:50:00",""
"18/12/2017 11:38:03","17/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","2.7000","18/12/2017 11:50:00",""
"18/12/2017 11:38:03","17/12/2017","Composite Weather Variable, Actual, LDZ(WS), D+1","5.4000","18/12/2017 11:50:00",""
"17/12/2017 11:38:02","16/12/2017","Composite Weather Variable, Actual, LDZ(EA), D+1","3.3300","17/12/2017 11:50:00",""
"17/12/2017 11:38:02","16/12/2017","Composite Weather Variable, Actual, LDZ(EM), D+1","1.2500","17/12/2017 11:50:00",""
"17/12/2017 11:38:02","16/12/2017","Composite Weather Variable, Actual, LDZ(NE), D+1","1.1900","17/12/2017 11:50:00",""
"17/12/2017 11:38:02","16/12/2017","Composite Weather Variable, Actual, LDZ(NO), D+1","0.0600","17/12/2017 11:50:00",""
"17/12/2017 11:38:02","16/12/2017","Composite Weather Variable, Actual, LDZ(NT), D+1","3.3100","17/12/2017 11:50:00",""
"17/12/2017 11:38:02","16/12/2017","Composite Weather Variable, Actual, LDZ(NW), D+1","1.6100","17/12/2017 11:50:00",""
"17/12/2017 11:38:02","16/12/2017","Composite Weather Variable, Actual, LDZ(SC), D+1","1.6200","17/12/2017 11:50:00",""
"17/12/2017 11:38:02","16/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","3.4100","17/12/2017 11:50:00",""
"17/12/2017 11:38:02","16/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","4.3000","17/12/2017 11:50:00",""
"17/12/2017 11:38:02","16/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","4.1100","17/12/2017 11:50:00",""
"17/12/2017 11:38:02","16/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","2.4000","17/12/2017 11:50:00",""
"17/12/2017 11:38:02","16/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","1.6100","17/12/2017 11:50:00",""
"17/12/2017 11:38:02","16/12/2017","Composite Weather Variable, Actual, LDZ(WS), D+1","4.3000","17/12/2017 11:50:00",""
"16/12/2017 11:38:02","15/12/2017","Composite Weather Variable, Actual, LDZ(EA), D+1","3.3000","16/12/2017 11:50:00",""
"16/12/2017 11:38:02","15/12/2017","Composite Weather Variable, Actual, LDZ(EM), D+1","1.5200","16/12/2017 11:50:00",""
"16/12/2017 11:38:02","15/12/2017","Composite Weather Variable, Actual, LDZ(NE), D+1","1.3900","16/12/2017 11:50:00",""
"16/12/2017 11:38:02","15/12/2017","Composite Weather Variable, Actual, LDZ(NO), D+1","0.7800","16/12/2017 11:50:00",""
"16/12/2017 11:38:02","15/12/2017","Composite Weather Variable, Actual, LDZ(NT), D+1","3.2700","16/12/2017 11:50:00",""
"16/12/2017 11:38:02","15/12/2017","Composite Weather Variable, Actual, LDZ(NW), D+1","1.8600","16/12/2017 11:50:00",""
"16/12/2017 11:38:02","15/12/2017","Composite Weather Variable, Actual, LDZ(SC), D+1","1.5700","16/12/2017 11:50:00",""
"16/12/2017 11:38:02","15/12/2017","Composite Weather Variable, Actual, LDZ(SE), D+1","3.3900","16/12/2017 11:50:00",""
"16/12/2017 11:38:02","15/12/2017","Composite Weather Variable, Actual, LDZ(SO), D+1","4.0700","16/12/2017 11:50:00",""
"16/12/2017 11:38:02","15/12/2017","Composite Weather Variable, Actual, LDZ(SW), D+1","3.8900","16/12/2017 11:50:00",""
"16/12/2017 11:38:02","15/12/2017","Composite Weather Variable, Actual, LDZ(WM), D+1","1.5500","16/12/2017 11:50:00",""
"16/12/2017 11:38:02","15/12/2017","Composite Weather Variable, Actual, LDZ(WN), D+1","1.8600","16/12/2017 11:50:00",""
