Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"28/05/2016 11:40:10","27/05/2016","Composite Weather Variable, Actual, LDZ(SE), D+1","15.2700","29/05/2016 11:50:00",""
"28/05/2016 11:40:10","27/05/2016","Composite Weather Variable, Actual, LDZ(SO), D+1","15.0800","29/05/2016 11:50:00",""
"28/05/2016 11:40:10","27/05/2016","Composite Weather Variable, Actual, LDZ(SW), D+1","14.3600","29/05/2016 11:50:00",""
"28/05/2016 11:40:10","27/05/2016","Composite Weather Variable, Actual, LDZ(WM), D+1","13.2700","29/05/2016 11:50:00",""
"28/05/2016 11:40:10","27/05/2016","Composite Weather Variable, Actual, LDZ(WN), D+1","13.7300","29/05/2016 11:50:00",""
"28/05/2016 11:40:10","27/05/2016","Composite Weather Variable, Actual, LDZ(WS), D+1","14.5200","29/05/2016 11:50:00",""
"27/05/2016 11:40:02","26/05/2016","Composite Weather Variable, Actual, LDZ(EA), D+1","14.6500","28/05/2016 11:50:00",""
"27/05/2016 11:40:02","26/05/2016","Composite Weather Variable, Actual, LDZ(EM), D+1","12.0600","28/05/2016 11:50:00",""
"27/05/2016 11:40:02","26/05/2016","Composite Weather Variable, Actual, LDZ(NE), D+1","12.1600","28/05/2016 11:50:00",""
"27/05/2016 11:40:02","26/05/2016","Composite Weather Variable, Actual, LDZ(NO), D+1","10.6300","28/05/2016 11:50:00",""
"27/05/2016 11:40:02","26/05/2016","Composite Weather Variable, Actual, LDZ(NT), D+1","14.5400","28/05/2016 11:50:00",""
"27/05/2016 11:40:02","26/05/2016","Composite Weather Variable, Actual, LDZ(NW), D+1","12.4500","28/05/2016 11:50:00",""
"27/05/2016 11:40:02","26/05/2016","Composite Weather Variable, Actual, LDZ(SC), D+1","11.6700","28/05/2016 11:50:00",""
"27/05/2016 11:40:02","26/05/2016","Composite Weather Variable, Actual, LDZ(SE), D+1","14.6200","28/05/2016 11:50:00",""
"27/05/2016 11:40:02","26/05/2016","Composite Weather Variable, Actual, LDZ(SO), D+1","14.3700","28/05/2016 11:50:00",""
"27/05/2016 11:40:02","26/05/2016","Composite Weather Variable, Actual, LDZ(SW), D+1","13.6900","28/05/2016 11:50:00",""
"27/05/2016 11:40:02","26/05/2016","Composite Weather Variable, Actual, LDZ(WM), D+1","12.0500","28/05/2016 11:50:00",""
"27/05/2016 11:40:02","26/05/2016","Composite Weather Variable, Actual, LDZ(WN), D+1","12.4500","28/05/2016 11:50:00",""
"27/05/2016 11:40:02","26/05/2016","Composite Weather Variable, Actual, LDZ(WS), D+1","13.7100","28/05/2016 11:50:00",""
"26/05/2016 11:39:55","25/05/2016","Composite Weather Variable, Actual, LDZ(EA), D+1","13.2900","27/05/2016 11:50:00",""
"26/05/2016 11:39:55","25/05/2016","Composite Weather Variable, Actual, LDZ(EM), D+1","11.4800","27/05/2016 11:50:00",""
"26/05/2016 11:39:55","25/05/2016","Composite Weather Variable, Actual, LDZ(NE), D+1","11.5500","27/05/2016 11:50:00",""
"26/05/2016 11:39:55","25/05/2016","Composite Weather Variable, Actual, LDZ(NO), D+1","10.4000","27/05/2016 11:50:00",""
"26/05/2016 11:39:55","25/05/2016","Composite Weather Variable, Actual, LDZ(NT), D+1","13.1500","27/05/2016 11:50:00",""
"26/05/2016 11:39:55","25/05/2016","Composite Weather Variable, Actual, LDZ(NW), D+1","12.2400","27/05/2016 11:50:00",""
"26/05/2016 11:39:55","25/05/2016","Composite Weather Variable, Actual, LDZ(SC), D+1","11.9700","27/05/2016 11:50:00",""
"26/05/2016 11:39:55","25/05/2016","Composite Weather Variable, Actual, LDZ(SE), D+1","13.2700","27/05/2016 11:50:00",""
"26/05/2016 11:39:55","25/05/2016","Composite Weather Variable, Actual, LDZ(SO), D+1","13.3700","27/05/2016 11:50:00",""
"26/05/2016 11:39:55","25/05/2016","Composite Weather Variable, Actual, LDZ(SW), D+1","12.7200","27/05/2016 11:50:00",""
"26/05/2016 11:39:55","25/05/2016","Composite Weather Variable, Actual, LDZ(WM), D+1","11.8700","27/05/2016 11:50:00",""
"26/05/2016 11:39:55","25/05/2016","Composite Weather Variable, Actual, LDZ(WN), D+1","12.2400","27/05/2016 11:50:00",""
"26/05/2016 11:39:55","25/05/2016","Composite Weather Variable, Actual, LDZ(WS), D+1","12.8500","27/05/2016 11:50:00",""
"25/05/2016 11:39:49","24/05/2016","Composite Weather Variable, Actual, LDZ(EA), D+1","14.4800","26/05/2016 11:50:00",""
"25/05/2016 11:39:49","24/05/2016","Composite Weather Variable, Actual, LDZ(EM), D+1","12.8100","26/05/2016 11:50:00",""
"25/05/2016 11:39:49","24/05/2016","Composite Weather Variable, Actual, LDZ(NE), D+1","12.8800","26/05/2016 11:50:00",""
"25/05/2016 11:39:49","24/05/2016","Composite Weather Variable, Actual, LDZ(NO), D+1","11.1500","26/05/2016 11:50:00",""
"25/05/2016 11:39:49","24/05/2016","Composite Weather Variable, Actual, LDZ(NT), D+1","14.3700","26/05/2016 11:50:00",""
"25/05/2016 11:39:49","24/05/2016","Composite Weather Variable, Actual, LDZ(NW), D+1","13.6300","26/05/2016 11:50:00",""
"25/05/2016 11:39:49","24/05/2016","Composite Weather Variable, Actual, LDZ(SC), D+1","12.2200","26/05/2016 11:50:00",""
"25/05/2016 11:39:49","24/05/2016","Composite Weather Variable, Actual, LDZ(SE), D+1","14.4600","26/05/2016 11:50:00",""
"25/05/2016 11:39:49","24/05/2016","Composite Weather Variable, Actual, LDZ(SO), D+1","14.4700","26/05/2016 11:50:00",""
"25/05/2016 11:39:49","24/05/2016","Composite Weather Variable, Actual, LDZ(SW), D+1","13.8000","26/05/2016 11:50:00",""
"25/05/2016 11:39:49","24/05/2016","Composite Weather Variable, Actual, LDZ(WM), D+1","13.3100","26/05/2016 11:50:00",""
"25/05/2016 11:39:49","24/05/2016","Composite Weather Variable, Actual, LDZ(WN), D+1","13.6300","26/05/2016 11:50:00",""
"25/05/2016 11:39:49","24/05/2016","Composite Weather Variable, Actual, LDZ(WS), D+1","13.8800","26/05/2016 11:50:00",""
"24/05/2016 11:39:42","23/05/2016","Composite Weather Variable, Actual, LDZ(EA), D+1","15.0000","25/05/2016 11:50:00",""
"24/05/2016 11:39:42","23/05/2016","Composite Weather Variable, Actual, LDZ(EM), D+1","13.4800","25/05/2016 11:50:00",""
"24/05/2016 11:39:42","23/05/2016","Composite Weather Variable, Actual, LDZ(NE), D+1","13.5500","25/05/2016 11:50:00",""
"24/05/2016 11:39:42","23/05/2016","Composite Weather Variable, Actual, LDZ(NO), D+1","11.9700","25/05/2016 11:50:00",""
"24/05/2016 11:39:42","23/05/2016","Composite Weather Variable, Actual, LDZ(NT), D+1","14.8900","25/05/2016 11:50:00",""
"24/05/2016 11:39:42","23/05/2016","Composite Weather Variable, Actual, LDZ(NW), D+1","13.2600","25/05/2016 11:50:00",""
"24/05/2016 11:39:42","23/05/2016","Composite Weather Variable, Actual, LDZ(SC), D+1","12.4000","25/05/2016 11:50:00",""
"24/05/2016 11:39:42","23/05/2016","Composite Weather Variable, Actual, LDZ(SE), D+1","14.9600","25/05/2016 11:50:00",""
"24/05/2016 11:39:42","23/05/2016","Composite Weather Variable, Actual, LDZ(SO), D+1","14.4800","25/05/2016 11:50:00",""
"24/05/2016 11:39:42","23/05/2016","Composite Weather Variable, Actual, LDZ(SW), D+1","13.7700","25/05/2016 11:50:00",""
"24/05/2016 11:39:42","23/05/2016","Composite Weather Variable, Actual, LDZ(WM), D+1","13.2900","25/05/2016 11:50:00",""
"24/05/2016 11:39:42","23/05/2016","Composite Weather Variable, Actual, LDZ(WN), D+1","13.2600","25/05/2016 11:50:00",""
"24/05/2016 11:39:42","23/05/2016","Composite Weather Variable, Actual, LDZ(WS), D+1","13.4100","25/05/2016 11:50:00",""
"23/05/2016 11:39:35","22/05/2016","Composite Weather Variable, Actual, LDZ(EA), D+1","15.1000","24/05/2016 11:50:00",""
"23/05/2016 11:39:35","22/05/2016","Composite Weather Variable, Actual, LDZ(EM), D+1","13.6300","24/05/2016 11:50:00",""
"23/05/2016 11:39:35","22/05/2016","Composite Weather Variable, Actual, LDZ(NE), D+1","13.8400","24/05/2016 11:50:00",""
"23/05/2016 11:39:35","22/05/2016","Composite Weather Variable, Actual, LDZ(NO), D+1","12.6700","24/05/2016 11:50:00",""
"23/05/2016 11:39:35","22/05/2016","Composite Weather Variable, Actual, LDZ(NT), D+1","14.9900","24/05/2016 11:50:00",""
"23/05/2016 11:39:35","22/05/2016","Composite Weather Variable, Actual, LDZ(NW), D+1","13.1900","24/05/2016 11:50:00",""
"23/05/2016 11:39:35","22/05/2016","Composite Weather Variable, Actual, LDZ(SC), D+1","12.2100","24/05/2016 11:50:00",""
"23/05/2016 11:39:35","22/05/2016","Composite Weather Variable, Actual, LDZ(SE), D+1","15.0600","24/05/2016 11:50:00",""
"23/05/2016 11:39:35","22/05/2016","Composite Weather Variable, Actual, LDZ(SO), D+1","14.1400","24/05/2016 11:50:00",""
"23/05/2016 11:39:35","22/05/2016","Composite Weather Variable, Actual, LDZ(SW), D+1","13.5200","24/05/2016 11:50:00",""
"23/05/2016 11:39:35","22/05/2016","Composite Weather Variable, Actual, LDZ(WM), D+1","13.2700","24/05/2016 11:50:00",""
"23/05/2016 11:39:35","22/05/2016","Composite Weather Variable, Actual, LDZ(WN), D+1","13.1900","24/05/2016 11:50:00",""
"23/05/2016 11:39:35","22/05/2016","Composite Weather Variable, Actual, LDZ(WS), D+1","13.3300","24/05/2016 11:50:00",""
"22/05/2016 11:39:29","21/05/2016","Composite Weather Variable, Actual, LDZ(EA), D+1","15.2000","23/05/2016 11:50:00",""
"22/05/2016 11:39:29","21/05/2016","Composite Weather Variable, Actual, LDZ(EM), D+1","13.7500","23/05/2016 11:50:00",""
"22/05/2016 11:39:29","21/05/2016","Composite Weather Variable, Actual, LDZ(NE), D+1","14.0700","23/05/2016 11:50:00",""
"22/05/2016 11:39:29","21/05/2016","Composite Weather Variable, Actual, LDZ(NO), D+1","12.8700","23/05/2016 11:50:00",""
"22/05/2016 11:39:29","21/05/2016","Composite Weather Variable, Actual, LDZ(NT), D+1","15.0900","23/05/2016 11:50:00",""
"22/05/2016 11:39:29","21/05/2016","Composite Weather Variable, Actual, LDZ(NW), D+1","13.8800","23/05/2016 11:50:00",""
"22/05/2016 11:39:29","21/05/2016","Composite Weather Variable, Actual, LDZ(SC), D+1","11.8200","23/05/2016 11:50:00",""
"22/05/2016 11:39:29","21/05/2016","Composite Weather Variable, Actual, LDZ(SE), D+1","15.1200","23/05/2016 11:50:00",""
"22/05/2016 11:39:29","21/05/2016","Composite Weather Variable, Actual, LDZ(SO), D+1","14.3900","23/05/2016 11:50:00",""
"22/05/2016 11:39:29","21/05/2016","Composite Weather Variable, Actual, LDZ(SW), D+1","13.7600","23/05/2016 11:50:00",""
"22/05/2016 11:39:29","21/05/2016","Composite Weather Variable, Actual, LDZ(WM), D+1","13.5200","23/05/2016 11:50:00",""
"22/05/2016 11:39:29","21/05/2016","Composite Weather Variable, Actual, LDZ(WN), D+1","13.8800","23/05/2016 11:50:00",""
"22/05/2016 11:39:29","21/05/2016","Composite Weather Variable, Actual, LDZ(WS), D+1","13.6100","23/05/2016 11:50:00",""
"21/05/2016 11:39:22","20/05/2016","Composite Weather Variable, Actual, LDZ(EA), D+1","15.0500","22/05/2016 11:50:00",""
"21/05/2016 11:39:22","20/05/2016","Composite Weather Variable, Actual, LDZ(EM), D+1","13.6300","22/05/2016 11:50:00",""
"21/05/2016 11:39:22","20/05/2016","Composite Weather Variable, Actual, LDZ(NE), D+1","13.8500","22/05/2016 11:50:00",""
"21/05/2016 11:39:22","20/05/2016","Composite Weather Variable, Actual, LDZ(NO), D+1","12.4300","22/05/2016 11:50:00",""
"21/05/2016 11:39:22","20/05/2016","Composite Weather Variable, Actual, LDZ(NT), D+1","14.9400","22/05/2016 11:50:00",""
"21/05/2016 11:39:22","20/05/2016","Composite Weather Variable, Actual, LDZ(NW), D+1","13.7200","22/05/2016 11:50:00",""
"21/05/2016 11:39:22","20/05/2016","Composite Weather Variable, Actual, LDZ(SC), D+1","11.3400","22/05/2016 11:50:00",""
"21/05/2016 11:39:22","20/05/2016","Composite Weather Variable, Actual, LDZ(SE), D+1","15.0100","22/05/2016 11:50:00",""
"21/05/2016 11:39:22","20/05/2016","Composite Weather Variable, Actual, LDZ(SO), D+1","14.4300","22/05/2016 11:50:00",""
"21/05/2016 11:39:22","20/05/2016","Composite Weather Variable, Actual, LDZ(SW), D+1","14.0500","22/05/2016 11:50:00",""
"21/05/2016 11:39:22","20/05/2016","Composite Weather Variable, Actual, LDZ(WM), D+1","13.6900","22/05/2016 11:50:00",""
"21/05/2016 11:39:22","20/05/2016","Composite Weather Variable, Actual, LDZ(WN), D+1","13.7200","22/05/2016 11:50:00",""
"21/05/2016 11:39:22","20/05/2016","Composite Weather Variable, Actual, LDZ(WS), D+1","13.7100","22/05/2016 11:50:00",""
"20/05/2016 11:40:15","19/05/2016","Composite Weather Variable, Actual, LDZ(EA), D+1","14.2900","21/05/2016 11:50:00",""
"20/05/2016 11:40:15","19/05/2016","Composite Weather Variable, Actual, LDZ(EM), D+1","13.0500","21/05/2016 11:50:00",""
"20/05/2016 11:40:15","19/05/2016","Composite Weather Variable, Actual, LDZ(NE), D+1","13.1300","21/05/2016 11:50:00",""
"20/05/2016 11:40:15","19/05/2016","Composite Weather Variable, Actual, LDZ(NO), D+1","11.9600","21/05/2016 11:50:00",""
"20/05/2016 11:40:15","19/05/2016","Composite Weather Variable, Actual, LDZ(NT), D+1","14.1800","21/05/2016 11:50:00",""
"20/05/2016 11:40:15","19/05/2016","Composite Weather Variable, Actual, LDZ(NW), D+1","13.0200","21/05/2016 11:50:00",""
"20/05/2016 11:40:15","19/05/2016","Composite Weather Variable, Actual, LDZ(SC), D+1","10.7800","21/05/2016 11:50:00",""
"20/05/2016 11:40:15","19/05/2016","Composite Weather Variable, Actual, LDZ(SE), D+1","14.2600","21/05/2016 11:50:00",""
"20/05/2016 11:40:15","19/05/2016","Composite Weather Variable, Actual, LDZ(SO), D+1","13.8900","21/05/2016 11:50:00",""
"20/05/2016 11:40:15","19/05/2016","Composite Weather Variable, Actual, LDZ(SW), D+1","13.6800","21/05/2016 11:50:00",""
"20/05/2016 11:40:15","19/05/2016","Composite Weather Variable, Actual, LDZ(WM), D+1","13.0800","21/05/2016 11:50:00",""
"20/05/2016 11:40:15","19/05/2016","Composite Weather Variable, Actual, LDZ(WN), D+1","13.0200","21/05/2016 11:50:00",""
"20/05/2016 11:40:15","19/05/2016","Composite Weather Variable, Actual, LDZ(WS), D+1","13.2500","21/05/2016 11:50:00",""
"19/05/2016 11:40:08","18/05/2016","Composite Weather Variable, Actual, LDZ(EA), D+1","13.5200","20/05/2016 11:50:00",""
"19/05/2016 11:40:08","18/05/2016","Composite Weather Variable, Actual, LDZ(EM), D+1","12.4900","20/05/2016 11:50:00",""
"19/05/2016 11:40:08","18/05/2016","Composite Weather Variable, Actual, LDZ(NE), D+1","12.5700","20/05/2016 11:50:00",""
"19/05/2016 11:40:08","18/05/2016","Composite Weather Variable, Actual, LDZ(NO), D+1","12.2200","20/05/2016 11:50:00",""
"19/05/2016 11:40:08","18/05/2016","Composite Weather Variable, Actual, LDZ(NT), D+1","13.3900","20/05/2016 11:50:00",""
"19/05/2016 11:40:08","18/05/2016","Composite Weather Variable, Actual, LDZ(NW), D+1","12.5000","20/05/2016 11:50:00",""
"19/05/2016 11:40:08","18/05/2016","Composite Weather Variable, Actual, LDZ(SC), D+1","11.6000","20/05/2016 11:50:00",""
"19/05/2016 11:40:08","18/05/2016","Composite Weather Variable, Actual, LDZ(SE), D+1","13.5000","20/05/2016 11:50:00",""
"19/05/2016 11:40:08","18/05/2016","Composite Weather Variable, Actual, LDZ(SO), D+1","13.2800","20/05/2016 11:50:00",""
"19/05/2016 11:40:08","18/05/2016","Composite Weather Variable, Actual, LDZ(SW), D+1","13.4100","20/05/2016 11:50:00",""
"19/05/2016 11:40:08","18/05/2016","Composite Weather Variable, Actual, LDZ(WM), D+1","12.5300","20/05/2016 11:50:00",""
"19/05/2016 11:40:08","18/05/2016","Composite Weather Variable, Actual, LDZ(WN), D+1","12.5000","20/05/2016 11:50:00",""
"19/05/2016 11:40:08","18/05/2016","Composite Weather Variable, Actual, LDZ(WS), D+1","13.1900","20/05/2016 11:50:00",""
"18/05/2016 11:40:02","17/05/2016","Composite Weather Variable, Actual, LDZ(EA), D+1","14.2300","19/05/2016 11:50:00",""
"18/05/2016 11:40:02","17/05/2016","Composite Weather Variable, Actual, LDZ(EM), D+1","12.6300","19/05/2016 11:50:00",""
"18/05/2016 11:40:02","17/05/2016","Composite Weather Variable, Actual, LDZ(NE), D+1","12.7200","19/05/2016 11:50:00",""
"18/05/2016 11:40:02","17/05/2016","Composite Weather Variable, Actual, LDZ(NO), D+1","11.4800","19/05/2016 11:50:00",""
"18/05/2016 11:40:02","17/05/2016","Composite Weather Variable, Actual, LDZ(NT), D+1","14.1100","19/05/2016 11:50:00",""
"18/05/2016 11:40:02","17/05/2016","Composite Weather Variable, Actual, LDZ(NW), D+1","12.5900","19/05/2016 11:50:00",""
"18/05/2016 11:40:02","17/05/2016","Composite Weather Variable, Actual, LDZ(SC), D+1","11.0100","19/05/2016 11:50:00",""
"18/05/2016 11:40:02","17/05/2016","Composite Weather Variable, Actual, LDZ(SE), D+1","14.1900","19/05/2016 11:50:00",""
"18/05/2016 11:40:02","17/05/2016","Composite Weather Variable, Actual, LDZ(SO), D+1","14.2100","19/05/2016 11:50:00",""
"18/05/2016 11:40:02","17/05/2016","Composite Weather Variable, Actual, LDZ(SW), D+1","13.4300","19/05/2016 11:50:00",""
"18/05/2016 11:40:02","17/05/2016","Composite Weather Variable, Actual, LDZ(WM), D+1","13.0400","19/05/2016 11:50:00",""
"18/05/2016 11:40:02","17/05/2016","Composite Weather Variable, Actual, LDZ(WN), D+1","12.5900","19/05/2016 11:50:00",""
"18/05/2016 11:40:02","17/05/2016","Composite Weather Variable, Actual, LDZ(WS), D+1","13.2400","19/05/2016 11:50:00",""
"17/05/2016 11:39:55","16/05/2016","Composite Weather Variable, Actual, LDZ(EA), D+1","14.1400","18/05/2016 11:50:00",""
"17/05/2016 11:39:55","16/05/2016","Composite Weather Variable, Actual, LDZ(EM), D+1","11.3500","18/05/2016 11:50:00",""
"17/05/2016 11:39:55","16/05/2016","Composite Weather Variable, Actual, LDZ(NE), D+1","11.4400","18/05/2016 11:50:00",""
"17/05/2016 11:39:55","16/05/2016","Composite Weather Variable, Actual, LDZ(NO), D+1","10.3100","18/05/2016 11:50:00",""
"17/05/2016 11:39:55","16/05/2016","Composite Weather Variable, Actual, LDZ(NT), D+1","14.0300","18/05/2016 11:50:00",""
"17/05/2016 11:39:55","16/05/2016","Composite Weather Variable, Actual, LDZ(NW), D+1","11.0200","18/05/2016 11:50:00",""
"17/05/2016 11:39:55","16/05/2016","Composite Weather Variable, Actual, LDZ(SC), D+1","10.8600","18/05/2016 11:50:00",""
"17/05/2016 11:39:55","16/05/2016","Composite Weather Variable, Actual, LDZ(SE), D+1","14.1100","18/05/2016 11:50:00",""
"17/05/2016 11:39:55","16/05/2016","Composite Weather Variable, Actual, LDZ(SO), D+1","14.5000","18/05/2016 11:50:00",""
"17/05/2016 11:39:55","16/05/2016","Composite Weather Variable, Actual, LDZ(SW), D+1","13.1900","18/05/2016 11:50:00",""
"17/05/2016 11:39:55","16/05/2016","Composite Weather Variable, Actual, LDZ(WM), D+1","12.3600","18/05/2016 11:50:00",""
"17/05/2016 11:39:55","16/05/2016","Composite Weather Variable, Actual, LDZ(WN), D+1","11.0200","18/05/2016 11:50:00",""
"17/05/2016 11:39:55","16/05/2016","Composite Weather Variable, Actual, LDZ(WS), D+1","13.0200","18/05/2016 11:50:00",""
"16/05/2016 11:39:48","15/05/2016","Composite Weather Variable, Actual, LDZ(EA), D+1","13.6000","17/05/2016 11:50:00",""
"16/05/2016 11:39:48","15/05/2016","Composite Weather Variable, Actual, LDZ(EM), D+1","11.4500","17/05/2016 11:50:00",""
"16/05/2016 11:39:48","15/05/2016","Composite Weather Variable, Actual, LDZ(NE), D+1","11.5400","17/05/2016 11:50:00",""
"16/05/2016 11:39:48","15/05/2016","Composite Weather Variable, Actual, LDZ(NO), D+1","10.0100","17/05/2016 11:50:00",""
"16/05/2016 11:39:48","15/05/2016","Composite Weather Variable, Actual, LDZ(NT), D+1","13.4800","17/05/2016 11:50:00",""
"16/05/2016 11:39:48","15/05/2016","Composite Weather Variable, Actual, LDZ(NW), D+1","11.6600","17/05/2016 11:50:00",""
"16/05/2016 11:39:48","15/05/2016","Composite Weather Variable, Actual, LDZ(SC), D+1","10.8300","17/05/2016 11:50:00",""
"16/05/2016 11:39:48","15/05/2016","Composite Weather Variable, Actual, LDZ(SE), D+1","13.5700","17/05/2016 11:50:00",""
"16/05/2016 11:39:48","15/05/2016","Composite Weather Variable, Actual, LDZ(SO), D+1","14.3500","17/05/2016 11:50:00",""
"16/05/2016 11:39:48","15/05/2016","Composite Weather Variable, Actual, LDZ(SW), D+1","13.2800","17/05/2016 11:50:00",""
"16/05/2016 11:39:48","15/05/2016","Composite Weather Variable, Actual, LDZ(WM), D+1","12.1300","17/05/2016 11:50:00",""
"16/05/2016 11:39:48","15/05/2016","Composite Weather Variable, Actual, LDZ(WN), D+1","11.6600","17/05/2016 11:50:00",""
