Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"30/12/2017 11:38:03","24/12/2017","Demand Actual, LDZ (NT), D+6","17.0017","30/12/2017 12:00:00",""
"30/12/2017 11:38:03","24/12/2017","Demand Actual, LDZ (NW), D+6","19.3612","30/12/2017 12:00:00",""
"30/12/2017 11:38:03","24/12/2017","Demand Actual, LDZ (SC), D+6","13.1809","30/12/2017 12:00:00",""
"30/12/2017 11:38:03","24/12/2017","Demand Actual, LDZ (SE), D+6","17.1643","30/12/2017 12:00:00",""
"30/12/2017 11:38:03","24/12/2017","Demand Actual, LDZ (SO), D+6","12.4537","30/12/2017 12:00:00",""
"30/12/2017 11:38:03","24/12/2017","Demand Actual, LDZ (SW), D+6","9.3122","30/12/2017 12:00:00",""
"30/12/2017 11:38:03","24/12/2017","Demand Actual, LDZ (WM), D+6","13.3396","30/12/2017 12:00:00",""
"30/12/2017 11:38:03","24/12/2017","Demand Actual, LDZ (WN), D+6","1.7998","30/12/2017 12:00:00",""
"30/12/2017 11:38:03","24/12/2017","Demand Actual, LDZ (WS), D+6","7.5018","30/12/2017 12:00:00",""
"29/12/2017 11:38:02","23/12/2017","Demand Actual, LDZ (EA), D+6","14.3778","29/12/2017 12:00:00",""
"29/12/2017 11:38:02","23/12/2017","Demand Actual, LDZ (EM), D+6","17.1496","29/12/2017 12:00:00",""
"29/12/2017 11:38:02","23/12/2017","Demand Actual, LDZ (NE), D+6","11.3942","29/12/2017 12:00:00",""
"29/12/2017 11:38:02","23/12/2017","Demand Actual, LDZ (NO), D+6","9.5389","29/12/2017 12:00:00",""
"29/12/2017 11:38:02","23/12/2017","Demand Actual, LDZ (NT), D+6","17.0126","29/12/2017 12:00:00",""
"29/12/2017 11:38:02","23/12/2017","Demand Actual, LDZ (NW), D+6","20.4031","29/12/2017 12:00:00",""
"29/12/2017 11:38:02","23/12/2017","Demand Actual, LDZ (SC), D+6","13.7218","29/12/2017 12:00:00",""
"29/12/2017 11:38:02","23/12/2017","Demand Actual, LDZ (SE), D+6","18.3887","29/12/2017 12:00:00",""
"29/12/2017 11:38:02","23/12/2017","Demand Actual, LDZ (SO), D+6","12.6019","29/12/2017 12:00:00",""
"29/12/2017 11:38:02","23/12/2017","Demand Actual, LDZ (SW), D+6","9.4206","29/12/2017 12:00:00",""
"29/12/2017 11:38:02","23/12/2017","Demand Actual, LDZ (WM), D+6","13.7116","29/12/2017 12:00:00",""
"29/12/2017 11:38:02","23/12/2017","Demand Actual, LDZ (WN), D+6","1.9532","29/12/2017 12:00:00",""
"29/12/2017 11:38:02","23/12/2017","Demand Actual, LDZ (WS), D+6","9.0546","29/12/2017 12:00:00",""
"28/12/2017 11:38:03","22/12/2017","Demand Actual, LDZ (EA), D+6","14.2116","28/12/2017 12:00:00",""
"28/12/2017 11:38:03","22/12/2017","Demand Actual, LDZ (EM), D+6","17.7101","28/12/2017 12:00:00",""
"28/12/2017 11:38:03","22/12/2017","Demand Actual, LDZ (NE), D+6","11.5035","28/12/2017 12:00:00",""
"28/12/2017 11:38:03","22/12/2017","Demand Actual, LDZ (NO), D+6","10.4070","28/12/2017 12:00:00",""
"28/12/2017 11:38:03","22/12/2017","Demand Actual, LDZ (NT), D+6","16.8900","28/12/2017 12:00:00",""
"28/12/2017 11:38:03","22/12/2017","Demand Actual, LDZ (NW), D+6","20.6156","28/12/2017 12:00:00",""
"28/12/2017 11:38:03","22/12/2017","Demand Actual, LDZ (SC), D+6","17.2432","28/12/2017 12:00:00",""
"28/12/2017 11:38:03","22/12/2017","Demand Actual, LDZ (SE), D+6","18.7296","28/12/2017 12:00:00",""
"28/12/2017 11:38:03","22/12/2017","Demand Actual, LDZ (SO), D+6","12.2505","28/12/2017 12:00:00",""
"28/12/2017 11:38:03","22/12/2017","Demand Actual, LDZ (SW), D+6","9.4162","28/12/2017 12:00:00",""
"28/12/2017 11:38:03","22/12/2017","Demand Actual, LDZ (WM), D+6","14.0900","28/12/2017 12:00:00",""
"28/12/2017 11:38:03","22/12/2017","Demand Actual, LDZ (WN), D+6","2.0372","28/12/2017 12:00:00",""
"28/12/2017 11:38:03","22/12/2017","Demand Actual, LDZ (WS), D+6","8.9951","28/12/2017 12:00:00",""
"27/12/2017 11:38:02","21/12/2017","Demand Actual, LDZ (EA), D+6","14.6860","27/12/2017 12:00:00",""
"27/12/2017 11:38:02","21/12/2017","Demand Actual, LDZ (EM), D+6","18.5300","27/12/2017 12:00:00",""
"27/12/2017 11:38:02","21/12/2017","Demand Actual, LDZ (NE), D+6","12.3390","27/12/2017 12:00:00",""
"27/12/2017 11:38:02","21/12/2017","Demand Actual, LDZ (NO), D+6","10.8912","27/12/2017 12:00:00",""
"27/12/2017 11:38:02","21/12/2017","Demand Actual, LDZ (NT), D+6","17.9182","27/12/2017 12:00:00",""
"27/12/2017 11:38:02","21/12/2017","Demand Actual, LDZ (NW), D+6","21.7599","27/12/2017 12:00:00",""
"27/12/2017 11:38:02","21/12/2017","Demand Actual, LDZ (SC), D+6","17.4926","27/12/2017 12:00:00",""
"27/12/2017 11:38:02","21/12/2017","Demand Actual, LDZ (SE), D+6","19.7382","27/12/2017 12:00:00",""
"27/12/2017 11:38:02","21/12/2017","Demand Actual, LDZ (SO), D+6","13.1058","27/12/2017 12:00:00",""
"27/12/2017 11:38:02","21/12/2017","Demand Actual, LDZ (SW), D+6","10.0873","27/12/2017 12:00:00",""
"27/12/2017 11:38:02","21/12/2017","Demand Actual, LDZ (WM), D+6","14.7688","27/12/2017 12:00:00",""
"27/12/2017 11:38:02","21/12/2017","Demand Actual, LDZ (WN), D+6","2.0351","27/12/2017 12:00:00",""
"27/12/2017 11:38:02","21/12/2017","Demand Actual, LDZ (WS), D+6","8.3977","27/12/2017 12:00:00",""
"26/12/2017 11:38:02","20/12/2017","Demand Actual, LDZ (EA), D+6","16.7738","26/12/2017 12:00:00",""
"26/12/2017 11:38:02","20/12/2017","Demand Actual, LDZ (EM), D+6","20.3324","26/12/2017 12:00:00",""
"26/12/2017 11:38:02","20/12/2017","Demand Actual, LDZ (NE), D+6","13.0802","26/12/2017 12:00:00",""
"26/12/2017 11:38:02","20/12/2017","Demand Actual, LDZ (NO), D+6","10.9295","26/12/2017 12:00:00",""
"26/12/2017 11:38:02","20/12/2017","Demand Actual, LDZ (NT), D+6","20.4458","26/12/2017 12:00:00",""
"26/12/2017 11:38:02","20/12/2017","Demand Actual, LDZ (NW), D+6","23.8552","26/12/2017 12:00:00",""
"26/12/2017 11:38:02","20/12/2017","Demand Actual, LDZ (SC), D+6","15.6955","26/12/2017 12:00:00",""
"26/12/2017 11:38:02","20/12/2017","Demand Actual, LDZ (SE), D+6","22.4343","26/12/2017 12:00:00",""
"26/12/2017 11:38:02","20/12/2017","Demand Actual, LDZ (SO), D+6","14.7840","26/12/2017 12:00:00",""
"26/12/2017 11:38:02","20/12/2017","Demand Actual, LDZ (SW), D+6","11.0407","26/12/2017 12:00:00",""
"26/12/2017 11:38:02","20/12/2017","Demand Actual, LDZ (WM), D+6","16.3861","26/12/2017 12:00:00",""
"26/12/2017 11:38:02","20/12/2017","Demand Actual, LDZ (WN), D+6","2.1284","26/12/2017 12:00:00",""
"26/12/2017 11:38:02","20/12/2017","Demand Actual, LDZ (WS), D+6","10.4075","26/12/2017 12:00:00",""
"25/12/2017 11:38:03","19/12/2017","Demand Actual, LDZ (EA), D+6","20.6972","25/12/2017 12:00:00",""
"25/12/2017 11:38:03","19/12/2017","Demand Actual, LDZ (EM), D+6","25.1856","25/12/2017 12:00:00",""
"25/12/2017 11:38:03","19/12/2017","Demand Actual, LDZ (NE), D+6","15.1050","25/12/2017 12:00:00",""
"25/12/2017 11:38:03","19/12/2017","Demand Actual, LDZ (NO), D+6","12.2357","25/12/2017 12:00:00",""
"25/12/2017 11:38:03","19/12/2017","Demand Actual, LDZ (NT), D+6","24.6581","25/12/2017 12:00:00",""
"25/12/2017 11:38:03","19/12/2017","Demand Actual, LDZ (NW), D+6","27.6090","25/12/2017 12:00:00",""
"25/12/2017 11:38:03","19/12/2017","Demand Actual, LDZ (SC), D+6","17.1912","25/12/2017 12:00:00",""
"25/12/2017 11:38:03","19/12/2017","Demand Actual, LDZ (SE), D+6","26.9562","25/12/2017 12:00:00",""
"25/12/2017 11:38:03","19/12/2017","Demand Actual, LDZ (SO), D+6","18.3904","25/12/2017 12:00:00",""
"25/12/2017 11:38:03","19/12/2017","Demand Actual, LDZ (SW), D+6","13.5946","25/12/2017 12:00:00",""
"25/12/2017 11:38:03","19/12/2017","Demand Actual, LDZ (WM), D+6","21.0576","25/12/2017 12:00:00",""
"25/12/2017 11:38:03","19/12/2017","Demand Actual, LDZ (WN), D+6","2.4538","25/12/2017 12:00:00",""
"25/12/2017 11:38:03","19/12/2017","Demand Actual, LDZ (WS), D+6","11.6902","25/12/2017 12:00:00",""
"24/12/2017 11:38:03","18/12/2017","Demand Actual, LDZ (EA), D+6","20.9220","24/12/2017 12:00:00",""
"24/12/2017 11:38:03","18/12/2017","Demand Actual, LDZ (EM), D+6","26.2954","24/12/2017 12:00:00",""
"24/12/2017 11:38:03","18/12/2017","Demand Actual, LDZ (NE), D+6","16.4503","24/12/2017 12:00:00",""
"24/12/2017 11:38:03","18/12/2017","Demand Actual, LDZ (NO), D+6","14.0556","24/12/2017 12:00:00",""
"24/12/2017 11:38:03","18/12/2017","Demand Actual, LDZ (NT), D+6","24.9706","24/12/2017 12:00:00",""
"24/12/2017 11:38:03","18/12/2017","Demand Actual, LDZ (NW), D+6","29.7543","24/12/2017 12:00:00",""
"24/12/2017 11:38:03","18/12/2017","Demand Actual, LDZ (SC), D+6","20.5876","24/12/2017 12:00:00",""
"24/12/2017 11:38:03","18/12/2017","Demand Actual, LDZ (SE), D+6","27.1076","24/12/2017 12:00:00",""
"24/12/2017 11:38:03","18/12/2017","Demand Actual, LDZ (SO), D+6","17.8268","24/12/2017 12:00:00",""
"24/12/2017 11:38:03","18/12/2017","Demand Actual, LDZ (SW), D+6","13.4218","24/12/2017 12:00:00",""
"24/12/2017 11:38:03","18/12/2017","Demand Actual, LDZ (WM), D+6","21.3504","24/12/2017 12:00:00",""
"24/12/2017 11:38:03","18/12/2017","Demand Actual, LDZ (WN), D+6","2.5943","24/12/2017 12:00:00",""
"24/12/2017 11:38:03","18/12/2017","Demand Actual, LDZ (WS), D+6","12.1669","24/12/2017 12:00:00",""
"23/12/2017 11:38:03","17/12/2017","Demand Actual, LDZ (EA), D+6","21.1539","23/12/2017 12:00:00",""
"23/12/2017 11:38:03","17/12/2017","Demand Actual, LDZ (EM), D+6","25.6722","23/12/2017 12:00:00",""
"23/12/2017 11:38:03","17/12/2017","Demand Actual, LDZ (NE), D+6","16.2742","23/12/2017 12:00:00",""
"23/12/2017 11:38:03","17/12/2017","Demand Actual, LDZ (NO), D+6","13.8106","23/12/2017 12:00:00",""
"23/12/2017 11:38:03","17/12/2017","Demand Actual, LDZ (NT), D+6","24.7923","23/12/2017 12:00:00",""
"23/12/2017 11:38:03","17/12/2017","Demand Actual, LDZ (NW), D+6","28.4141","23/12/2017 12:00:00",""
"23/12/2017 11:38:03","17/12/2017","Demand Actual, LDZ (SC), D+6","20.0029","23/12/2017 12:00:00",""
"23/12/2017 11:38:03","17/12/2017","Demand Actual, LDZ (SE), D+6","27.6132","23/12/2017 12:00:00",""
"23/12/2017 11:38:03","17/12/2017","Demand Actual, LDZ (SO), D+6","17.4156","23/12/2017 12:00:00",""
"23/12/2017 11:38:03","17/12/2017","Demand Actual, LDZ (SW), D+6","12.6571","23/12/2017 12:00:00",""
"23/12/2017 11:38:03","17/12/2017","Demand Actual, LDZ (WM), D+6","20.2321","23/12/2017 12:00:00",""
"23/12/2017 11:38:03","17/12/2017","Demand Actual, LDZ (WN), D+6","2.4680","23/12/2017 12:00:00",""
"23/12/2017 11:38:03","17/12/2017","Demand Actual, LDZ (WS), D+6","11.3102","23/12/2017 12:00:00",""
"22/12/2017 11:38:03","16/12/2017","Demand Actual, LDZ (EA), D+6","21.8831","22/12/2017 12:00:00",""
"22/12/2017 11:38:03","16/12/2017","Demand Actual, LDZ (EM), D+6","27.3392","22/12/2017 12:00:00",""
"22/12/2017 11:38:03","16/12/2017","Demand Actual, LDZ (NE), D+6","17.2686","22/12/2017 12:00:00",""
"22/12/2017 11:38:03","16/12/2017","Demand Actual, LDZ (NO), D+6","14.7156","22/12/2017 12:00:00",""
"22/12/2017 11:38:03","16/12/2017","Demand Actual, LDZ (NT), D+6","26.1911","22/12/2017 12:00:00",""
"22/12/2017 11:38:03","16/12/2017","Demand Actual, LDZ (NW), D+6","30.9202","22/12/2017 12:00:00",""
"22/12/2017 11:38:03","16/12/2017","Demand Actual, LDZ (SC), D+6","22.2591","22/12/2017 12:00:00",""
"22/12/2017 11:38:03","16/12/2017","Demand Actual, LDZ (SE), D+6","28.9115","22/12/2017 12:00:00",""
"22/12/2017 11:38:03","16/12/2017","Demand Actual, LDZ (SO), D+6","18.6057","22/12/2017 12:00:00",""
"22/12/2017 11:38:03","16/12/2017","Demand Actual, LDZ (SW), D+6","13.8662","22/12/2017 12:00:00",""
"22/12/2017 11:38:03","16/12/2017","Demand Actual, LDZ (WM), D+6","22.1551","22/12/2017 12:00:00",""
"22/12/2017 11:38:03","16/12/2017","Demand Actual, LDZ (WN), D+6","2.6868","22/12/2017 12:00:00",""
"22/12/2017 11:38:03","16/12/2017","Demand Actual, LDZ (WS), D+6","12.2619","22/12/2017 12:00:00",""
"21/12/2017 11:38:03","15/12/2017","Demand Actual, LDZ (EA), D+6","21.6855","21/12/2017 12:00:00",""
"21/12/2017 11:38:03","15/12/2017","Demand Actual, LDZ (EM), D+6","27.2178","21/12/2017 12:00:00",""
"21/12/2017 11:38:03","15/12/2017","Demand Actual, LDZ (NE), D+6","17.4090","21/12/2017 12:00:00",""
"21/12/2017 11:38:03","15/12/2017","Demand Actual, LDZ (NO), D+6","14.8192","21/12/2017 12:00:00",""
"21/12/2017 11:38:03","15/12/2017","Demand Actual, LDZ (NT), D+6","26.2966","21/12/2017 12:00:00",""
"21/12/2017 11:38:03","15/12/2017","Demand Actual, LDZ (NW), D+6","31.1361","21/12/2017 12:00:00",""
"21/12/2017 11:38:03","15/12/2017","Demand Actual, LDZ (SC), D+6","21.7822","21/12/2017 12:00:00",""
"21/12/2017 11:38:03","15/12/2017","Demand Actual, LDZ (SE), D+6","29.1141","21/12/2017 12:00:00",""
"21/12/2017 11:38:03","15/12/2017","Demand Actual, LDZ (SO), D+6","18.7695","21/12/2017 12:00:00",""
"21/12/2017 11:38:03","15/12/2017","Demand Actual, LDZ (SW), D+6","14.4241","21/12/2017 12:00:00",""
"21/12/2017 11:38:03","15/12/2017","Demand Actual, LDZ (WM), D+6","23.1322","21/12/2017 12:00:00",""
"21/12/2017 11:38:03","15/12/2017","Demand Actual, LDZ (WN), D+6","2.8775","21/12/2017 12:00:00",""
"21/12/2017 11:38:03","15/12/2017","Demand Actual, LDZ (WS), D+6","12.4632","21/12/2017 12:00:00",""
"20/12/2017 11:38:03","14/12/2017","Demand Actual, LDZ (EA), D+6","21.1661","20/12/2017 12:00:00",""
"20/12/2017 11:38:03","14/12/2017","Demand Actual, LDZ (EM), D+6","27.0945","20/12/2017 12:00:00",""
"20/12/2017 11:38:03","14/12/2017","Demand Actual, LDZ (NE), D+6","17.2651","20/12/2017 12:00:00",""
"20/12/2017 11:38:03","14/12/2017","Demand Actual, LDZ (NO), D+6","14.5905","20/12/2017 12:00:00",""
"20/12/2017 11:38:03","14/12/2017","Demand Actual, LDZ (NT), D+6","26.0788","20/12/2017 12:00:00",""
"20/12/2017 11:38:03","14/12/2017","Demand Actual, LDZ (NW), D+6","30.2866","20/12/2017 12:00:00",""
"20/12/2017 11:38:03","14/12/2017","Demand Actual, LDZ (SC), D+6","22.7512","20/12/2017 12:00:00",""
"20/12/2017 11:38:03","14/12/2017","Demand Actual, LDZ (SE), D+6","28.1618","20/12/2017 12:00:00",""
"20/12/2017 11:38:03","14/12/2017","Demand Actual, LDZ (SO), D+6","18.7032","20/12/2017 12:00:00",""
"20/12/2017 11:38:03","14/12/2017","Demand Actual, LDZ (SW), D+6","14.7572","20/12/2017 12:00:00",""
"20/12/2017 11:38:03","14/12/2017","Demand Actual, LDZ (WM), D+6","22.7471","20/12/2017 12:00:00",""
"20/12/2017 11:38:03","14/12/2017","Demand Actual, LDZ (WN), D+6","2.8495","20/12/2017 12:00:00",""
"20/12/2017 11:38:03","14/12/2017","Demand Actual, LDZ (WS), D+6","11.8765","20/12/2017 12:00:00",""
"19/12/2017 11:38:03","13/12/2017","Demand Actual, LDZ (EA), D+6","20.9992","19/12/2017 12:00:00",""
"19/12/2017 11:38:03","13/12/2017","Demand Actual, LDZ (EM), D+6","27.6341","19/12/2017 12:00:00",""
"19/12/2017 11:38:03","13/12/2017","Demand Actual, LDZ (NE), D+6","16.8992","19/12/2017 12:00:00",""
"19/12/2017 11:38:03","13/12/2017","Demand Actual, LDZ (NO), D+6","14.3709","19/12/2017 12:00:00",""
"19/12/2017 11:38:03","13/12/2017","Demand Actual, LDZ (NT), D+6","25.1628","19/12/2017 12:00:00",""
"19/12/2017 11:38:03","13/12/2017","Demand Actual, LDZ (NW), D+6","31.0630","19/12/2017 12:00:00",""
"19/12/2017 11:38:03","13/12/2017","Demand Actual, LDZ (SC), D+6","22.4991","19/12/2017 12:00:00",""
"19/12/2017 11:38:03","13/12/2017","Demand Actual, LDZ (SE), D+6","26.7088","19/12/2017 12:00:00",""
"19/12/2017 11:38:03","13/12/2017","Demand Actual, LDZ (SO), D+6","17.8333","19/12/2017 12:00:00",""
"19/12/2017 11:38:03","13/12/2017","Demand Actual, LDZ (SW), D+6","14.0958","19/12/2017 12:00:00",""
"19/12/2017 11:38:03","13/12/2017","Demand Actual, LDZ (WM), D+6","23.3478","19/12/2017 12:00:00",""
"19/12/2017 11:38:03","13/12/2017","Demand Actual, LDZ (WN), D+6","2.9054","19/12/2017 12:00:00",""
"19/12/2017 11:38:03","13/12/2017","Demand Actual, LDZ (WS), D+6","9.9948","19/12/2017 12:00:00",""
"18/12/2017 11:38:03","12/12/2017","Demand Actual, LDZ (EA), D+6","23.4938","18/12/2017 12:00:00",""
"18/12/2017 11:38:03","12/12/2017","Demand Actual, LDZ (EM), D+6","30.5060","18/12/2017 12:00:00",""
"18/12/2017 11:38:03","12/12/2017","Demand Actual, LDZ (NE), D+6","18.4597","18/12/2017 12:00:00",""
"18/12/2017 11:38:03","12/12/2017","Demand Actual, LDZ (NO), D+6","15.5534","18/12/2017 12:00:00",""
"18/12/2017 11:38:03","12/12/2017","Demand Actual, LDZ (NT), D+6","28.3410","18/12/2017 12:00:00",""
"18/12/2017 11:38:03","12/12/2017","Demand Actual, LDZ (NW), D+6","34.7422","18/12/2017 12:00:00",""
"18/12/2017 11:38:03","12/12/2017","Demand Actual, LDZ (SC), D+6","24.0791","18/12/2017 12:00:00",""
"18/12/2017 11:38:03","12/12/2017","Demand Actual, LDZ (SE), D+6","30.5833","18/12/2017 12:00:00",""
"18/12/2017 11:38:03","12/12/2017","Demand Actual, LDZ (SO), D+6","20.4255","18/12/2017 12:00:00",""
"18/12/2017 11:38:03","12/12/2017","Demand Actual, LDZ (SW), D+6","15.9786","18/12/2017 12:00:00",""
"18/12/2017 11:38:03","12/12/2017","Demand Actual, LDZ (WM), D+6","26.2061","18/12/2017 12:00:00",""
"18/12/2017 11:38:03","12/12/2017","Demand Actual, LDZ (WN), D+6","3.1264","18/12/2017 12:00:00",""
"18/12/2017 11:38:03","12/12/2017","Demand Actual, LDZ (WS), D+6","12.7751","18/12/2017 12:00:00",""
"17/12/2017 11:38:02","11/12/2017","Demand Actual, LDZ (EA), D+6","23.7202","17/12/2017 12:00:00",""
"17/12/2017 11:38:02","11/12/2017","Demand Actual, LDZ (EM), D+6","30.5667","17/12/2017 12:00:00",""
"17/12/2017 11:38:02","11/12/2017","Demand Actual, LDZ (NE), D+6","18.6234","17/12/2017 12:00:00",""
"17/12/2017 11:38:02","11/12/2017","Demand Actual, LDZ (NO), D+6","16.4876","17/12/2017 12:00:00",""
"17/12/2017 11:38:02","11/12/2017","Demand Actual, LDZ (NT), D+6","29.1256","17/12/2017 12:00:00",""
"17/12/2017 11:38:02","11/12/2017","Demand Actual, LDZ (NW), D+6","34.6300","17/12/2017 12:00:00",""
"17/12/2017 11:38:02","11/12/2017","Demand Actual, LDZ (SC), D+6","24.7568","17/12/2017 12:00:00",""
"17/12/2017 11:38:02","11/12/2017","Demand Actual, LDZ (SE), D+6","31.2528","17/12/2017 12:00:00",""
"17/12/2017 11:38:02","11/12/2017","Demand Actual, LDZ (SO), D+6","21.3287","17/12/2017 12:00:00",""
"17/12/2017 11:38:02","11/12/2017","Demand Actual, LDZ (SW), D+6","16.3916","17/12/2017 12:00:00",""
"17/12/2017 11:38:02","11/12/2017","Demand Actual, LDZ (WM), D+6","25.8509","17/12/2017 12:00:00",""
"17/12/2017 11:38:02","11/12/2017","Demand Actual, LDZ (WN), D+6","3.1965","17/12/2017 12:00:00",""
"17/12/2017 11:38:02","11/12/2017","Demand Actual, LDZ (WS), D+6","12.3980","17/12/2017 12:00:00",""
"16/12/2017 11:38:02","10/12/2017","Demand Actual, LDZ (EA), D+6","22.0577","16/12/2017 12:00:00",""
"16/12/2017 11:38:02","10/12/2017","Demand Actual, LDZ (EM), D+6","27.6518","16/12/2017 12:00:00",""
"16/12/2017 11:38:02","10/12/2017","Demand Actual, LDZ (NE), D+6","17.0114","16/12/2017 12:00:00",""
"16/12/2017 11:38:02","10/12/2017","Demand Actual, LDZ (NO), D+6","15.0664","16/12/2017 12:00:00",""
"16/12/2017 11:38:02","10/12/2017","Demand Actual, LDZ (NT), D+6","26.5468","16/12/2017 12:00:00",""
"16/12/2017 11:38:02","10/12/2017","Demand Actual, LDZ (NW), D+6","31.5528","16/12/2017 12:00:00",""
"16/12/2017 11:38:02","10/12/2017","Demand Actual, LDZ (SC), D+6","24.1015","16/12/2017 12:00:00",""
"16/12/2017 11:38:02","10/12/2017","Demand Actual, LDZ (SE), D+6","28.8195","16/12/2017 12:00:00",""
"16/12/2017 11:38:02","10/12/2017","Demand Actual, LDZ (SO), D+6","18.1103","16/12/2017 12:00:00",""
"16/12/2017 11:38:02","10/12/2017","Demand Actual, LDZ (SW), D+6","14.2052","16/12/2017 12:00:00",""
"16/12/2017 11:38:02","10/12/2017","Demand Actual, LDZ (WM), D+6","23.2549","16/12/2017 12:00:00",""
"16/12/2017 11:38:02","10/12/2017","Demand Actual, LDZ (WN), D+6","3.0246","16/12/2017 12:00:00",""
"16/12/2017 11:38:02","10/12/2017","Demand Actual, LDZ (WS), D+6","12.4004","16/12/2017 12:00:00",""
"15/12/2017 11:38:03","09/12/2017","Demand Actual, LDZ (EA), D+6","22.2273","15/12/2017 12:00:00",""
"15/12/2017 11:38:03","09/12/2017","Demand Actual, LDZ (EM), D+6","27.4047","15/12/2017 12:00:00",""
"15/12/2017 11:38:03","09/12/2017","Demand Actual, LDZ (NE), D+6","17.3049","15/12/2017 12:00:00",""
"15/12/2017 11:38:03","09/12/2017","Demand Actual, LDZ (NO), D+6","14.6796","15/12/2017 12:00:00",""
"15/12/2017 11:38:03","09/12/2017","Demand Actual, LDZ (NT), D+6","26.1427","15/12/2017 12:00:00",""
"15/12/2017 11:38:03","09/12/2017","Demand Actual, LDZ (NW), D+6","30.9532","15/12/2017 12:00:00",""
"15/12/2017 11:38:03","09/12/2017","Demand Actual, LDZ (SC), D+6","22.1425","15/12/2017 12:00:00",""
"15/12/2017 11:38:03","09/12/2017","Demand Actual, LDZ (SE), D+6","29.5934","15/12/2017 12:00:00",""
"15/12/2017 11:38:03","09/12/2017","Demand Actual, LDZ (SO), D+6","18.7844","15/12/2017 12:00:00",""
"15/12/2017 11:38:03","09/12/2017","Demand Actual, LDZ (SW), D+6","14.4208","15/12/2017 12:00:00",""
"15/12/2017 11:38:03","09/12/2017","Demand Actual, LDZ (WM), D+6","22.6823","15/12/2017 12:00:00",""
"15/12/2017 11:38:03","09/12/2017","Demand Actual, LDZ (WN), D+6","2.9012","15/12/2017 12:00:00",""
"15/12/2017 11:38:03","09/12/2017","Demand Actual, LDZ (WS), D+6","12.3867","15/12/2017 12:00:00",""
"14/12/2017 11:38:38","08/12/2017","Demand Actual, LDZ (EA), D+6","21.5480","14/12/2017 12:00:00",""
"14/12/2017 11:38:38","08/12/2017","Demand Actual, LDZ (EM), D+6","27.3193","14/12/2017 12:00:00",""
"14/12/2017 11:38:38","08/12/2017","Demand Actual, LDZ (NE), D+6","17.2307","14/12/2017 12:00:00",""
"14/12/2017 11:38:38","08/12/2017","Demand Actual, LDZ (NO), D+6","14.6196","14/12/2017 12:00:00",""
"14/12/2017 11:38:38","08/12/2017","Demand Actual, LDZ (NT), D+6","25.9187","14/12/2017 12:00:00",""
"14/12/2017 11:38:38","08/12/2017","Demand Actual, LDZ (NW), D+6","31.1771","14/12/2017 12:00:00",""
"14/12/2017 11:38:38","08/12/2017","Demand Actual, LDZ (SC), D+6","22.3680","14/12/2017 12:00:00",""
"14/12/2017 11:38:38","08/12/2017","Demand Actual, LDZ (SE), D+6","28.2202","14/12/2017 12:00:00",""
"14/12/2017 11:38:38","08/12/2017","Demand Actual, LDZ (SO), D+6","18.5827","14/12/2017 12:00:00",""
"14/12/2017 11:38:38","08/12/2017","Demand Actual, LDZ (SW), D+6","14.3754","14/12/2017 12:00:00",""
"14/12/2017 11:38:38","08/12/2017","Demand Actual, LDZ (WM), D+6","23.4268","14/12/2017 12:00:00",""
