Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
01/02/2020 20:51,26/01/2020,"Demand, Actual NDM, LDZ(EM), D+6",197916942,01/02/2020 20:56,L
01/02/2020 20:51,26/01/2020,"Demand, Actual NDM, LDZ(NE), D+6",117563280,01/02/2020 20:56,L
01/02/2020 20:51,26/01/2020,"Demand, Actual NDM, LDZ(NO), D+6",92356423,01/02/2020 20:56,L
01/02/2020 20:51,26/01/2020,"Demand, Actual NDM, LDZ(NT), D+6",207763187,01/02/2020 20:56,L
01/02/2020 20:51,26/01/2020,"Demand, Actual NDM, LDZ(NW), D+6",223490980,01/02/2020 20:56,L
01/02/2020 20:51,26/01/2020,"Demand, Actual NDM, LDZ(SC), D+6",166231535,01/02/2020 20:56,L
01/02/2020 20:51,26/01/2020,"Demand, Actual NDM, LDZ(SE), D+6",209439704,01/02/2020 20:56,L
01/02/2020 20:51,26/01/2020,"Demand, Actual NDM, LDZ(SO), D+6",141025662,01/02/2020 20:56,L
01/02/2020 20:51,26/01/2020,"Demand, Actual NDM, LDZ(SW), D+6",117878103,01/02/2020 20:56,L
01/02/2020 20:51,26/01/2020,"Demand, Actual NDM, LDZ(WM), D+6",173087735,01/02/2020 20:56,L
01/02/2020 20:51,26/01/2020,"Demand, Actual NDM, LDZ(WN), D+6",20510090,01/02/2020 20:56,L
01/02/2020 20:51,26/01/2020,"Demand, Actual NDM, LDZ(WS), D+6",67649226,01/02/2020 20:56,L
31/01/2020 20:46,25/01/2020,"Demand, Actual NDM, LDZ(EA), D+6",170376043,31/01/2020 20:50,L
31/01/2020 20:46,25/01/2020,"Demand, Actual NDM, LDZ(EM), D+6",201807989,31/01/2020 20:50,L
31/01/2020 20:46,25/01/2020,"Demand, Actual NDM, LDZ(NE), D+6",120773378,31/01/2020 20:50,L
31/01/2020 20:46,25/01/2020,"Demand, Actual NDM, LDZ(NO), D+6",88127584,31/01/2020 20:50,L
31/01/2020 20:46,25/01/2020,"Demand, Actual NDM, LDZ(NT), D+6",223970537,31/01/2020 20:50,L
31/01/2020 20:46,25/01/2020,"Demand, Actual NDM, LDZ(NW), D+6",226212699,31/01/2020 20:50,L
31/01/2020 20:46,25/01/2020,"Demand, Actual NDM, LDZ(SC), D+6",143872678,31/01/2020 20:50,L
31/01/2020 20:46,25/01/2020,"Demand, Actual NDM, LDZ(SE), D+6",228115726,31/01/2020 20:50,L
31/01/2020 20:46,25/01/2020,"Demand, Actual NDM, LDZ(SO), D+6",152862406,31/01/2020 20:50,L
31/01/2020 20:46,25/01/2020,"Demand, Actual NDM, LDZ(SW), D+6",126950069,31/01/2020 20:50,L
31/01/2020 20:46,25/01/2020,"Demand, Actual NDM, LDZ(WM), D+6",181923606,31/01/2020 20:50,L
31/01/2020 20:46,25/01/2020,"Demand, Actual NDM, LDZ(WN), D+6",20507461,31/01/2020 20:50,L
31/01/2020 20:46,25/01/2020,"Demand, Actual NDM, LDZ(WS), D+6",71159629,31/01/2020 20:50,L
30/01/2020 20:46,24/01/2020,"Demand, Actual NDM, LDZ(EA), D+6",174184134,30/01/2020 20:50,L
30/01/2020 20:46,24/01/2020,"Demand, Actual NDM, LDZ(EM), D+6",208447982,30/01/2020 20:50,L
30/01/2020 20:46,24/01/2020,"Demand, Actual NDM, LDZ(NE), D+6",124252478,30/01/2020 20:50,L
30/01/2020 20:46,24/01/2020,"Demand, Actual NDM, LDZ(NO), D+6",91184497,30/01/2020 20:50,L
30/01/2020 20:46,24/01/2020,"Demand, Actual NDM, LDZ(NT), D+6",225444685,30/01/2020 20:50,L
30/01/2020 20:46,24/01/2020,"Demand, Actual NDM, LDZ(NW), D+6",224614697,30/01/2020 20:50,L
30/01/2020 20:46,24/01/2020,"Demand, Actual NDM, LDZ(SC), D+6",146837042,30/01/2020 20:50,L
30/01/2020 20:46,24/01/2020,"Demand, Actual NDM, LDZ(SE), D+6",225929180,30/01/2020 20:50,L
30/01/2020 20:46,24/01/2020,"Demand, Actual NDM, LDZ(SO), D+6",157943249,30/01/2020 20:50,L
30/01/2020 20:46,24/01/2020,"Demand, Actual NDM, LDZ(SW), D+6",135392925,30/01/2020 20:50,L
30/01/2020 20:46,24/01/2020,"Demand, Actual NDM, LDZ(WM), D+6",184896374,30/01/2020 20:50,L
30/01/2020 20:46,24/01/2020,"Demand, Actual NDM, LDZ(WN), D+6",20658152,30/01/2020 20:50,L
30/01/2020 20:46,24/01/2020,"Demand, Actual NDM, LDZ(WS), D+6",75313355,30/01/2020 20:50,L
29/01/2020 20:46,23/01/2020,"Demand, Actual NDM, LDZ(EA), D+6",174514137,29/01/2020 20:50,L
29/01/2020 20:46,23/01/2020,"Demand, Actual NDM, LDZ(EM), D+6",219960843,29/01/2020 20:50,L
29/01/2020 20:46,23/01/2020,"Demand, Actual NDM, LDZ(NE), D+6",129014980,29/01/2020 20:50,L
29/01/2020 20:46,23/01/2020,"Demand, Actual NDM, LDZ(NO), D+6",92214373,29/01/2020 20:50,L
29/01/2020 20:46,23/01/2020,"Demand, Actual NDM, LDZ(NT), D+6",226031844,29/01/2020 20:50,L
29/01/2020 20:46,23/01/2020,"Demand, Actual NDM, LDZ(NW), D+6",229578773,29/01/2020 20:50,L
29/01/2020 20:46,23/01/2020,"Demand, Actual NDM, LDZ(SC), D+6",150171341,29/01/2020 20:50,L
29/01/2020 20:46,23/01/2020,"Demand, Actual NDM, LDZ(SE), D+6",222286245,29/01/2020 20:50,L
29/01/2020 20:46,23/01/2020,"Demand, Actual NDM, LDZ(SO), D+6",162493566,29/01/2020 20:50,L
29/01/2020 20:46,23/01/2020,"Demand, Actual NDM, LDZ(SW), D+6",145645677,29/01/2020 20:50,L
29/01/2020 20:46,23/01/2020,"Demand, Actual NDM, LDZ(WM), D+6",185189015,29/01/2020 20:50,L
