Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"27/12/2016 11:38:36","21/12/2016","Demand Actual, LDZ (EM), D+6","22.5897","27/12/2016 12:00:00",""
"27/12/2016 11:38:36","21/12/2016","Demand Actual, LDZ (NE), D+6","14.6101","27/12/2016 12:00:00",""
"27/12/2016 11:38:36","21/12/2016","Demand Actual, LDZ (NO), D+6","12.5379","27/12/2016 12:00:00",""
"27/12/2016 11:38:36","21/12/2016","Demand Actual, LDZ (NT), D+6","19.3600","27/12/2016 12:00:00",""
"27/12/2016 11:38:36","21/12/2016","Demand Actual, LDZ (NW), D+6","26.2158","27/12/2016 12:00:00",""
"27/12/2016 11:38:36","21/12/2016","Demand Actual, LDZ (SC), D+6","19.0692","27/12/2016 12:00:00",""
"27/12/2016 11:38:36","21/12/2016","Demand Actual, LDZ (SE), D+6","21.3226","27/12/2016 12:00:00",""
"27/12/2016 11:38:36","21/12/2016","Demand Actual, LDZ (SO), D+6","14.3639","27/12/2016 12:00:00",""
"27/12/2016 11:38:36","21/12/2016","Demand Actual, LDZ (SW), D+6","11.2364","27/12/2016 12:00:00",""
"27/12/2016 11:38:36","21/12/2016","Demand Actual, LDZ (WM), D+6","18.1966","27/12/2016 12:00:00",""
"27/12/2016 11:38:36","21/12/2016","Demand Actual, LDZ (WN), D+6","2.2187","27/12/2016 12:00:00",""
"27/12/2016 11:38:36","21/12/2016","Demand Actual, LDZ (WS), D+6","9.5226","27/12/2016 12:00:00",""
"26/12/2016 11:38:30","20/12/2016","Demand Actual, LDZ (EA), D+6","17.8942","26/12/2016 12:00:00",""
"26/12/2016 11:38:30","20/12/2016","Demand Actual, LDZ (EM), D+6","22.7128","26/12/2016 12:00:00",""
"26/12/2016 11:38:30","20/12/2016","Demand Actual, LDZ (NE), D+6","14.5008","26/12/2016 12:00:00",""
"26/12/2016 11:38:30","20/12/2016","Demand Actual, LDZ (NO), D+6","12.0654","26/12/2016 12:00:00",""
"26/12/2016 11:38:30","20/12/2016","Demand Actual, LDZ (NT), D+6","21.5227","26/12/2016 12:00:00",""
"26/12/2016 11:38:30","20/12/2016","Demand Actual, LDZ (NW), D+6","25.7578","26/12/2016 12:00:00",""
"26/12/2016 11:38:30","20/12/2016","Demand Actual, LDZ (SC), D+6","18.7906","26/12/2016 12:00:00",""
"26/12/2016 11:38:30","20/12/2016","Demand Actual, LDZ (SE), D+6","23.4993","26/12/2016 12:00:00",""
"26/12/2016 11:38:30","20/12/2016","Demand Actual, LDZ (SO), D+6","16.1441","26/12/2016 12:00:00",""
"26/12/2016 11:38:30","20/12/2016","Demand Actual, LDZ (SW), D+6","12.1437","26/12/2016 12:00:00",""
"26/12/2016 11:38:30","20/12/2016","Demand Actual, LDZ (WM), D+6","18.6391","26/12/2016 12:00:00",""
"26/12/2016 11:38:30","20/12/2016","Demand Actual, LDZ (WN), D+6","2.2163","26/12/2016 12:00:00",""
"26/12/2016 11:38:30","20/12/2016","Demand Actual, LDZ (WS), D+6","9.3964","26/12/2016 12:00:00",""
"25/12/2016 11:38:23","19/12/2016","Demand Actual, LDZ (EA), D+6","17.1794","25/12/2016 12:00:00",""
"25/12/2016 11:38:23","19/12/2016","Demand Actual, LDZ (EM), D+6","22.1463","25/12/2016 12:00:00",""
"25/12/2016 11:38:23","19/12/2016","Demand Actual, LDZ (NE), D+6","13.9206","25/12/2016 12:00:00",""
"25/12/2016 11:38:23","19/12/2016","Demand Actual, LDZ (NO), D+6","11.4715","25/12/2016 12:00:00",""
"25/12/2016 11:38:23","19/12/2016","Demand Actual, LDZ (NT), D+6","20.6579","25/12/2016 12:00:00",""
"25/12/2016 11:38:23","19/12/2016","Demand Actual, LDZ (NW), D+6","24.8047","25/12/2016 12:00:00",""
"25/12/2016 11:38:23","19/12/2016","Demand Actual, LDZ (SC), D+6","16.5731","25/12/2016 12:00:00",""
"25/12/2016 11:38:23","19/12/2016","Demand Actual, LDZ (SE), D+6","22.3117","25/12/2016 12:00:00",""
"25/12/2016 11:38:23","19/12/2016","Demand Actual, LDZ (SO), D+6","15.9223","25/12/2016 12:00:00",""
"25/12/2016 11:38:23","19/12/2016","Demand Actual, LDZ (SW), D+6","11.9248","25/12/2016 12:00:00",""
"25/12/2016 11:38:23","19/12/2016","Demand Actual, LDZ (WM), D+6","18.0004","25/12/2016 12:00:00",""
"25/12/2016 11:38:23","19/12/2016","Demand Actual, LDZ (WN), D+6","2.1131","25/12/2016 12:00:00",""
"25/12/2016 11:38:23","19/12/2016","Demand Actual, LDZ (WS), D+6","10.6957","25/12/2016 12:00:00",""
"24/12/2016 11:38:15","18/12/2016","Demand Actual, LDZ (EA), D+6","15.9068","24/12/2016 12:00:00",""
"24/12/2016 11:38:15","18/12/2016","Demand Actual, LDZ (EM), D+6","20.3492","24/12/2016 12:00:00",""
"24/12/2016 11:38:15","18/12/2016","Demand Actual, LDZ (NE), D+6","12.7613","24/12/2016 12:00:00",""
"24/12/2016 11:38:15","18/12/2016","Demand Actual, LDZ (NO), D+6","10.2033","24/12/2016 12:00:00",""
"24/12/2016 11:38:15","18/12/2016","Demand Actual, LDZ (NT), D+6","18.6016","24/12/2016 12:00:00",""
"24/12/2016 11:38:15","18/12/2016","Demand Actual, LDZ (NW), D+6","23.5910","24/12/2016 12:00:00",""
"24/12/2016 11:38:15","18/12/2016","Demand Actual, LDZ (SC), D+6","15.0200","24/12/2016 12:00:00",""
"24/12/2016 11:38:15","18/12/2016","Demand Actual, LDZ (SE), D+6","20.8863","24/12/2016 12:00:00",""
"24/12/2016 11:38:15","18/12/2016","Demand Actual, LDZ (SO), D+6","13.9108","24/12/2016 12:00:00",""
"24/12/2016 11:38:15","18/12/2016","Demand Actual, LDZ (SW), D+6","10.9383","24/12/2016 12:00:00",""
"24/12/2016 11:38:15","18/12/2016","Demand Actual, LDZ (WM), D+6","16.0993","24/12/2016 12:00:00",""
"24/12/2016 11:38:15","18/12/2016","Demand Actual, LDZ (WN), D+6","2.0923","24/12/2016 12:00:00",""
"24/12/2016 11:38:15","18/12/2016","Demand Actual, LDZ (WS), D+6","10.6404","24/12/2016 12:00:00",""
"23/12/2016 11:38:09","17/12/2016","Demand Actual, LDZ (EA), D+6","15.9279","23/12/2016 12:00:00",""
"23/12/2016 11:38:09","17/12/2016","Demand Actual, LDZ (EM), D+6","18.9445","23/12/2016 12:00:00",""
"23/12/2016 11:38:09","17/12/2016","Demand Actual, LDZ (NE), D+6","12.8468","23/12/2016 12:00:00",""
"23/12/2016 11:38:09","17/12/2016","Demand Actual, LDZ (NO), D+6","11.0476","23/12/2016 12:00:00",""
"23/12/2016 11:38:09","17/12/2016","Demand Actual, LDZ (NT), D+6","18.9116","23/12/2016 12:00:00",""
"23/12/2016 11:38:09","17/12/2016","Demand Actual, LDZ (NW), D+6","23.0274","23/12/2016 12:00:00",""
"23/12/2016 11:38:09","17/12/2016","Demand Actual, LDZ (SC), D+6","16.2982","23/12/2016 12:00:00",""
"23/12/2016 11:38:09","17/12/2016","Demand Actual, LDZ (SE), D+6","21.1447","23/12/2016 12:00:00",""
"23/12/2016 11:38:09","17/12/2016","Demand Actual, LDZ (SO), D+6","13.2566","23/12/2016 12:00:00",""
"23/12/2016 11:38:09","17/12/2016","Demand Actual, LDZ (SW), D+6","10.1548","23/12/2016 12:00:00",""
"23/12/2016 11:38:09","17/12/2016","Demand Actual, LDZ (WM), D+6","14.7854","23/12/2016 12:00:00",""
"23/12/2016 11:38:09","17/12/2016","Demand Actual, LDZ (WN), D+6","2.0281","23/12/2016 12:00:00",""
"23/12/2016 11:38:09","17/12/2016","Demand Actual, LDZ (WS), D+6","9.7244","23/12/2016 12:00:00",""
"22/12/2016 11:38:02","16/12/2016","Demand Actual, LDZ (EA), D+6","15.3039","22/12/2016 12:00:00",""
"22/12/2016 11:38:02","16/12/2016","Demand Actual, LDZ (EM), D+6","19.2833","22/12/2016 12:00:00",""
"22/12/2016 11:38:02","16/12/2016","Demand Actual, LDZ (NE), D+6","12.3948","22/12/2016 12:00:00",""
"22/12/2016 11:38:02","16/12/2016","Demand Actual, LDZ (NO), D+6","10.6081","22/12/2016 12:00:00",""
"22/12/2016 11:38:02","16/12/2016","Demand Actual, LDZ (NT), D+6","17.9752","22/12/2016 12:00:00",""
"22/12/2016 11:38:02","16/12/2016","Demand Actual, LDZ (NW), D+6","21.6909","22/12/2016 12:00:00",""
"22/12/2016 11:38:02","16/12/2016","Demand Actual, LDZ (SC), D+6","15.2926","22/12/2016 12:00:00",""
"22/12/2016 11:38:02","16/12/2016","Demand Actual, LDZ (SE), D+6","20.0100","22/12/2016 12:00:00",""
"22/12/2016 11:38:02","16/12/2016","Demand Actual, LDZ (SO), D+6","13.2180","22/12/2016 12:00:00",""
"22/12/2016 11:38:02","16/12/2016","Demand Actual, LDZ (SW), D+6","10.0529","22/12/2016 12:00:00",""
"22/12/2016 11:38:02","16/12/2016","Demand Actual, LDZ (WM), D+6","15.4506","22/12/2016 12:00:00",""
"22/12/2016 11:38:02","16/12/2016","Demand Actual, LDZ (WN), D+6","2.0161","22/12/2016 12:00:00",""
"22/12/2016 11:38:02","16/12/2016","Demand Actual, LDZ (WS), D+6","9.8587","22/12/2016 12:00:00",""
"21/12/2016 11:38:56","15/12/2016","Demand Actual, LDZ (EA), D+6","15.6340","21/12/2016 12:00:00",""
"21/12/2016 11:38:56","15/12/2016","Demand Actual, LDZ (EM), D+6","19.8341","21/12/2016 12:00:00",""
"21/12/2016 11:38:56","15/12/2016","Demand Actual, LDZ (NE), D+6","13.1047","21/12/2016 12:00:00",""
"21/12/2016 11:38:56","15/12/2016","Demand Actual, LDZ (NO), D+6","10.9679","21/12/2016 12:00:00",""
"21/12/2016 11:38:56","15/12/2016","Demand Actual, LDZ (NT), D+6","18.4474","21/12/2016 12:00:00",""
"21/12/2016 11:38:56","15/12/2016","Demand Actual, LDZ (NW), D+6","21.8670","21/12/2016 12:00:00",""
"21/12/2016 11:38:56","15/12/2016","Demand Actual, LDZ (SC), D+6","15.1588","21/12/2016 12:00:00",""
"21/12/2016 11:38:56","15/12/2016","Demand Actual, LDZ (SE), D+6","20.0281","21/12/2016 12:00:00",""
"21/12/2016 11:38:56","15/12/2016","Demand Actual, LDZ (SO), D+6","13.1138","21/12/2016 12:00:00",""
"21/12/2016 11:38:56","15/12/2016","Demand Actual, LDZ (SW), D+6","9.6752","21/12/2016 12:00:00",""
"21/12/2016 11:38:56","15/12/2016","Demand Actual, LDZ (WM), D+6","15.4932","21/12/2016 12:00:00",""
"21/12/2016 11:38:56","15/12/2016","Demand Actual, LDZ (WN), D+6","1.9729","21/12/2016 12:00:00",""
"21/12/2016 11:38:56","15/12/2016","Demand Actual, LDZ (WS), D+6","9.9022","21/12/2016 12:00:00",""
"20/12/2016 11:38:49","14/12/2016","Demand Actual, LDZ (EA), D+6","13.8480","20/12/2016 12:00:00",""
"20/12/2016 11:38:49","14/12/2016","Demand Actual, LDZ (EM), D+6","18.0130","20/12/2016 12:00:00",""
"20/12/2016 11:38:49","14/12/2016","Demand Actual, LDZ (NE), D+6","12.0530","20/12/2016 12:00:00",""
"20/12/2016 11:38:49","14/12/2016","Demand Actual, LDZ (NO), D+6","10.1953","20/12/2016 12:00:00",""
"20/12/2016 11:38:49","14/12/2016","Demand Actual, LDZ (NT), D+6","17.0512","20/12/2016 12:00:00",""
"20/12/2016 11:38:49","14/12/2016","Demand Actual, LDZ (NW), D+6","21.2260","20/12/2016 12:00:00",""
"20/12/2016 11:38:49","14/12/2016","Demand Actual, LDZ (SC), D+6","15.1027","20/12/2016 12:00:00",""
"20/12/2016 11:38:49","14/12/2016","Demand Actual, LDZ (SE), D+6","18.6942","20/12/2016 12:00:00",""
"20/12/2016 11:38:49","14/12/2016","Demand Actual, LDZ (SO), D+6","12.2854","20/12/2016 12:00:00",""
"20/12/2016 11:38:49","14/12/2016","Demand Actual, LDZ (SW), D+6","9.5223","20/12/2016 12:00:00",""
"20/12/2016 11:38:49","14/12/2016","Demand Actual, LDZ (WM), D+6","14.8366","20/12/2016 12:00:00",""
"20/12/2016 11:38:49","14/12/2016","Demand Actual, LDZ (WN), D+6","1.9315","20/12/2016 12:00:00",""
"20/12/2016 11:38:49","14/12/2016","Demand Actual, LDZ (WS), D+6","9.7009","20/12/2016 12:00:00",""
"19/12/2016 11:38:42","13/12/2016","Demand Actual, LDZ (EA), D+6","14.6582","19/12/2016 12:00:00",""
"19/12/2016 11:38:42","13/12/2016","Demand Actual, LDZ (EM), D+6","19.6301","19/12/2016 12:00:00",""
"19/12/2016 11:38:42","13/12/2016","Demand Actual, LDZ (NE), D+6","12.6084","19/12/2016 12:00:00",""
"19/12/2016 11:38:42","13/12/2016","Demand Actual, LDZ (NO), D+6","10.8467","19/12/2016 12:00:00",""
"19/12/2016 11:38:42","13/12/2016","Demand Actual, LDZ (NT), D+6","17.2700","19/12/2016 12:00:00",""
"19/12/2016 11:38:42","13/12/2016","Demand Actual, LDZ (NW), D+6","22.6531","19/12/2016 12:00:00",""
"19/12/2016 11:38:42","13/12/2016","Demand Actual, LDZ (SC), D+6","16.5818","19/12/2016 12:00:00",""
"19/12/2016 11:38:42","13/12/2016","Demand Actual, LDZ (SE), D+6","19.1117","19/12/2016 12:00:00",""
"19/12/2016 11:38:42","13/12/2016","Demand Actual, LDZ (SO), D+6","12.7647","19/12/2016 12:00:00",""
"19/12/2016 11:38:42","13/12/2016","Demand Actual, LDZ (SW), D+6","9.5032","19/12/2016 12:00:00",""
"19/12/2016 11:38:42","13/12/2016","Demand Actual, LDZ (WM), D+6","16.0971","19/12/2016 12:00:00",""
"19/12/2016 11:38:42","13/12/2016","Demand Actual, LDZ (WN), D+6","2.0863","19/12/2016 12:00:00",""
"19/12/2016 11:38:42","13/12/2016","Demand Actual, LDZ (WS), D+6","8.8517","19/12/2016 12:00:00",""
"18/12/2016 11:38:35","12/12/2016","Demand Actual, LDZ (EA), D+6","16.6722","18/12/2016 12:00:00",""
"18/12/2016 11:38:35","12/12/2016","Demand Actual, LDZ (EM), D+6","21.7087","18/12/2016 12:00:00",""
"18/12/2016 11:38:35","12/12/2016","Demand Actual, LDZ (NE), D+6","13.4413","18/12/2016 12:00:00",""
"18/12/2016 11:38:35","12/12/2016","Demand Actual, LDZ (NO), D+6","11.4892","18/12/2016 12:00:00",""
"18/12/2016 11:38:35","12/12/2016","Demand Actual, LDZ (NT), D+6","19.8873","18/12/2016 12:00:00",""
"18/12/2016 11:38:35","12/12/2016","Demand Actual, LDZ (NW), D+6","24.7969","18/12/2016 12:00:00",""
"18/12/2016 11:38:35","12/12/2016","Demand Actual, LDZ (SC), D+6","16.2561","18/12/2016 12:00:00",""
"18/12/2016 11:38:35","12/12/2016","Demand Actual, LDZ (SE), D+6","22.3046","18/12/2016 12:00:00",""
"18/12/2016 11:38:35","12/12/2016","Demand Actual, LDZ (SO), D+6","14.7232","18/12/2016 12:00:00",""
"18/12/2016 11:38:35","12/12/2016","Demand Actual, LDZ (SW), D+6","10.9342","18/12/2016 12:00:00",""
"18/12/2016 11:38:35","12/12/2016","Demand Actual, LDZ (WM), D+6","18.2853","18/12/2016 12:00:00",""
"18/12/2016 11:38:35","12/12/2016","Demand Actual, LDZ (WN), D+6","2.2849","18/12/2016 12:00:00",""
"18/12/2016 11:38:35","12/12/2016","Demand Actual, LDZ (WS), D+6","9.2505","18/12/2016 12:00:00",""
"17/12/2016 11:38:29","11/12/2016","Demand Actual, LDZ (EA), D+6","14.8005","17/12/2016 12:00:00",""
"17/12/2016 11:38:29","11/12/2016","Demand Actual, LDZ (EM), D+6","18.3940","17/12/2016 12:00:00",""
"17/12/2016 11:38:29","11/12/2016","Demand Actual, LDZ (NE), D+6","11.6248","17/12/2016 12:00:00",""
"17/12/2016 11:38:29","11/12/2016","Demand Actual, LDZ (NO), D+6","10.0730","17/12/2016 12:00:00",""
"17/12/2016 11:38:29","11/12/2016","Demand Actual, LDZ (NT), D+6","17.9465","17/12/2016 12:00:00",""
"17/12/2016 11:38:29","11/12/2016","Demand Actual, LDZ (NW), D+6","21.3124","17/12/2016 12:00:00",""
"17/12/2016 11:38:29","11/12/2016","Demand Actual, LDZ (SC), D+6","15.0831","17/12/2016 12:00:00",""
"17/12/2016 11:38:29","11/12/2016","Demand Actual, LDZ (SE), D+6","20.3364","17/12/2016 12:00:00",""
"17/12/2016 11:38:29","11/12/2016","Demand Actual, LDZ (SO), D+6","13.8020","17/12/2016 12:00:00",""
"17/12/2016 11:38:29","11/12/2016","Demand Actual, LDZ (SW), D+6","10.3106","17/12/2016 12:00:00",""
"17/12/2016 11:38:29","11/12/2016","Demand Actual, LDZ (WM), D+6","15.6952","17/12/2016 12:00:00",""
"17/12/2016 11:38:29","11/12/2016","Demand Actual, LDZ (WN), D+6","2.0079","17/12/2016 12:00:00",""
"17/12/2016 11:38:29","11/12/2016","Demand Actual, LDZ (WS), D+6","8.2113","17/12/2016 12:00:00",""
"16/12/2016 11:38:24","10/12/2016","Demand Actual, LDZ (EA), D+6","12.3514","16/12/2016 12:00:00",""
"16/12/2016 11:38:24","10/12/2016","Demand Actual, LDZ (EM), D+6","15.6485","16/12/2016 12:00:00",""
"16/12/2016 11:38:24","10/12/2016","Demand Actual, LDZ (NE), D+6","10.5007","16/12/2016 12:00:00",""
"16/12/2016 11:38:24","10/12/2016","Demand Actual, LDZ (NO), D+6","9.1737","16/12/2016 12:00:00",""
"16/12/2016 11:38:24","10/12/2016","Demand Actual, LDZ (NT), D+6","14.8333","16/12/2016 12:00:00",""
"16/12/2016 11:38:24","10/12/2016","Demand Actual, LDZ (NW), D+6","19.2169","16/12/2016 12:00:00",""
"16/12/2016 11:38:24","10/12/2016","Demand Actual, LDZ (SC), D+6","14.7046","16/12/2016 12:00:00",""
"16/12/2016 11:38:24","10/12/2016","Demand Actual, LDZ (SE), D+6","16.8193","16/12/2016 12:00:00",""
"16/12/2016 11:38:24","10/12/2016","Demand Actual, LDZ (SO), D+6","11.0746","16/12/2016 12:00:00",""
"16/12/2016 11:38:24","10/12/2016","Demand Actual, LDZ (SW), D+6","8.4544","16/12/2016 12:00:00",""
"16/12/2016 11:38:24","10/12/2016","Demand Actual, LDZ (WM), D+6","12.8453","16/12/2016 12:00:00",""
"16/12/2016 11:38:24","10/12/2016","Demand Actual, LDZ (WN), D+6","1.8123","16/12/2016 12:00:00",""
"16/12/2016 11:38:24","10/12/2016","Demand Actual, LDZ (WS), D+6","7.7473","16/12/2016 12:00:00",""
"15/12/2016 11:38:15","09/12/2016","Demand Actual, LDZ (EA), D+6","12.5602","15/12/2016 12:00:00",""
"15/12/2016 11:38:15","09/12/2016","Demand Actual, LDZ (EM), D+6","16.3910","15/12/2016 12:00:00",""
"15/12/2016 11:38:15","09/12/2016","Demand Actual, LDZ (NE), D+6","10.8764","15/12/2016 12:00:00",""
"15/12/2016 11:38:15","09/12/2016","Demand Actual, LDZ (NO), D+6","9.2424","15/12/2016 12:00:00",""
"15/12/2016 11:38:15","09/12/2016","Demand Actual, LDZ (NT), D+6","15.1079","15/12/2016 12:00:00",""
"15/12/2016 11:38:15","09/12/2016","Demand Actual, LDZ (NW), D+6","19.6261","15/12/2016 12:00:00",""
"15/12/2016 11:38:15","09/12/2016","Demand Actual, LDZ (SC), D+6","14.0030","15/12/2016 12:00:00",""
"15/12/2016 11:38:15","09/12/2016","Demand Actual, LDZ (SE), D+6","16.9112","15/12/2016 12:00:00",""
"15/12/2016 11:38:15","09/12/2016","Demand Actual, LDZ (SO), D+6","11.1249","15/12/2016 12:00:00",""
"15/12/2016 11:38:15","09/12/2016","Demand Actual, LDZ (SW), D+6","8.2629","15/12/2016 12:00:00",""
"15/12/2016 11:38:15","09/12/2016","Demand Actual, LDZ (WM), D+6","13.0465","15/12/2016 12:00:00",""
"15/12/2016 11:38:15","09/12/2016","Demand Actual, LDZ (WN), D+6","1.7814","15/12/2016 12:00:00",""
"15/12/2016 11:38:15","09/12/2016","Demand Actual, LDZ (WS), D+6","8.1958","15/12/2016 12:00:00",""
"14/12/2016 11:38:09","08/12/2016","Demand Actual, LDZ (EA), D+6","13.8197","14/12/2016 12:00:00",""
"14/12/2016 11:38:09","08/12/2016","Demand Actual, LDZ (EM), D+6","17.4347","14/12/2016 12:00:00",""
"14/12/2016 11:38:09","08/12/2016","Demand Actual, LDZ (NE), D+6","10.9068","14/12/2016 12:00:00",""
"14/12/2016 11:38:09","08/12/2016","Demand Actual, LDZ (NO), D+6","9.5521","14/12/2016 12:00:00",""
"14/12/2016 11:38:09","08/12/2016","Demand Actual, LDZ (NT), D+6","16.6672","14/12/2016 12:00:00",""
"14/12/2016 11:38:09","08/12/2016","Demand Actual, LDZ (NW), D+6","20.2485","14/12/2016 12:00:00",""
"14/12/2016 11:38:09","08/12/2016","Demand Actual, LDZ (SC), D+6","14.4536","14/12/2016 12:00:00",""
"14/12/2016 11:38:09","08/12/2016","Demand Actual, LDZ (SE), D+6","18.2563","14/12/2016 12:00:00",""
"14/12/2016 11:38:09","08/12/2016","Demand Actual, LDZ (SO), D+6","12.0126","14/12/2016 12:00:00",""
"14/12/2016 11:38:09","08/12/2016","Demand Actual, LDZ (SW), D+6","8.6354","14/12/2016 12:00:00",""
"14/12/2016 11:38:09","08/12/2016","Demand Actual, LDZ (WM), D+6","13.7191","14/12/2016 12:00:00",""
