Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"29/05/2016 11:40:16","23/05/2016","Demand Actual, LDZ (EA), D+6","6.0736","30/05/2016 12:00:00",""
"29/05/2016 11:40:16","23/05/2016","Demand Actual, LDZ (EM), D+6","8.7205","30/05/2016 12:00:00",""
"29/05/2016 11:40:16","23/05/2016","Demand Actual, LDZ (NE), D+6","6.5630","30/05/2016 12:00:00",""
"29/05/2016 11:40:16","23/05/2016","Demand Actual, LDZ (NO), D+6","5.0554","30/05/2016 12:00:00",""
"29/05/2016 11:40:16","23/05/2016","Demand Actual, LDZ (NT), D+6","7.3398","30/05/2016 12:00:00",""
"29/05/2016 11:40:16","23/05/2016","Demand Actual, LDZ (NW), D+6","10.4847","30/05/2016 12:00:00",""
"29/05/2016 11:40:16","23/05/2016","Demand Actual, LDZ (SC), D+6","7.3805","30/05/2016 12:00:00",""
"29/05/2016 11:40:16","23/05/2016","Demand Actual, LDZ (SE), D+6","8.5542","30/05/2016 12:00:00",""
"29/05/2016 11:40:16","23/05/2016","Demand Actual, LDZ (SO), D+6","5.9184","30/05/2016 12:00:00",""
"29/05/2016 11:40:16","23/05/2016","Demand Actual, LDZ (SW), D+6","4.3847","30/05/2016 12:00:00",""
"29/05/2016 11:40:16","23/05/2016","Demand Actual, LDZ (WM), D+6","6.7212","30/05/2016 12:00:00",""
"29/05/2016 11:40:16","23/05/2016","Demand Actual, LDZ (WN), D+6","1.1905","30/05/2016 12:00:00",""
"29/05/2016 11:40:16","23/05/2016","Demand Actual, LDZ (WS), D+6","6.8550","30/05/2016 12:00:00",""
"28/05/2016 11:40:10","22/05/2016","Demand Actual, LDZ (EA), D+6","5.5400","29/05/2016 12:00:00",""
"28/05/2016 11:40:10","22/05/2016","Demand Actual, LDZ (EM), D+6","7.4613","29/05/2016 12:00:00",""
"28/05/2016 11:40:10","22/05/2016","Demand Actual, LDZ (NE), D+6","5.7634","29/05/2016 12:00:00",""
"28/05/2016 11:40:10","22/05/2016","Demand Actual, LDZ (NO), D+6","4.6312","29/05/2016 12:00:00",""
"28/05/2016 11:40:10","22/05/2016","Demand Actual, LDZ (NT), D+6","6.8302","29/05/2016 12:00:00",""
"28/05/2016 11:40:10","22/05/2016","Demand Actual, LDZ (NW), D+6","10.2021","29/05/2016 12:00:00",""
"28/05/2016 11:40:10","22/05/2016","Demand Actual, LDZ (SC), D+6","7.1072","29/05/2016 12:00:00",""
"28/05/2016 11:40:10","22/05/2016","Demand Actual, LDZ (SE), D+6","8.9171","29/05/2016 12:00:00",""
"28/05/2016 11:40:10","22/05/2016","Demand Actual, LDZ (SO), D+6","6.0572","29/05/2016 12:00:00",""
"28/05/2016 11:40:10","22/05/2016","Demand Actual, LDZ (SW), D+6","4.3384","29/05/2016 12:00:00",""
"28/05/2016 11:40:10","22/05/2016","Demand Actual, LDZ (WM), D+6","6.1783","29/05/2016 12:00:00",""
"28/05/2016 11:40:10","22/05/2016","Demand Actual, LDZ (WN), D+6","1.0774","29/05/2016 12:00:00",""
"28/05/2016 11:40:10","22/05/2016","Demand Actual, LDZ (WS), D+6","6.5140","29/05/2016 12:00:00",""
"27/05/2016 11:40:02","21/05/2016","Demand Actual, LDZ (EA), D+6","5.7531","28/05/2016 12:00:00",""
"27/05/2016 11:40:02","21/05/2016","Demand Actual, LDZ (EM), D+6","8.1552","28/05/2016 12:00:00",""
"27/05/2016 11:40:02","21/05/2016","Demand Actual, LDZ (NE), D+6","6.0739","28/05/2016 12:00:00",""
"27/05/2016 11:40:02","21/05/2016","Demand Actual, LDZ (NO), D+6","4.5459","28/05/2016 12:00:00",""
"27/05/2016 11:40:02","21/05/2016","Demand Actual, LDZ (NT), D+6","7.1434","28/05/2016 12:00:00",""
"27/05/2016 11:40:02","21/05/2016","Demand Actual, LDZ (NW), D+6","10.1885","28/05/2016 12:00:00",""
"27/05/2016 11:40:02","21/05/2016","Demand Actual, LDZ (SC), D+6","7.5188","28/05/2016 12:00:00",""
"27/05/2016 11:40:02","21/05/2016","Demand Actual, LDZ (SE), D+6","8.9587","28/05/2016 12:00:00",""
"27/05/2016 11:40:02","21/05/2016","Demand Actual, LDZ (SO), D+6","6.4033","28/05/2016 12:00:00",""
"27/05/2016 11:40:02","21/05/2016","Demand Actual, LDZ (SW), D+6","4.7545","28/05/2016 12:00:00",""
"27/05/2016 11:40:02","21/05/2016","Demand Actual, LDZ (WM), D+6","6.7046","28/05/2016 12:00:00",""
"27/05/2016 11:40:02","21/05/2016","Demand Actual, LDZ (WN), D+6","1.0362","28/05/2016 12:00:00",""
"27/05/2016 11:40:02","21/05/2016","Demand Actual, LDZ (WS), D+6","6.9229","28/05/2016 12:00:00",""
"26/05/2016 11:39:55","20/05/2016","Demand Actual, LDZ (EA), D+6","5.9235","27/05/2016 12:00:00",""
"26/05/2016 11:39:55","20/05/2016","Demand Actual, LDZ (EM), D+6","8.4878","27/05/2016 12:00:00",""
"26/05/2016 11:39:55","20/05/2016","Demand Actual, LDZ (NE), D+6","6.4880","27/05/2016 12:00:00",""
"26/05/2016 11:39:55","20/05/2016","Demand Actual, LDZ (NO), D+6","5.2699","27/05/2016 12:00:00",""
"26/05/2016 11:39:55","20/05/2016","Demand Actual, LDZ (NT), D+6","7.4428","27/05/2016 12:00:00",""
"26/05/2016 11:39:55","20/05/2016","Demand Actual, LDZ (NW), D+6","10.8124","27/05/2016 12:00:00",""
"26/05/2016 11:39:55","20/05/2016","Demand Actual, LDZ (SC), D+6","8.7548","27/05/2016 12:00:00",""
"26/05/2016 11:39:55","20/05/2016","Demand Actual, LDZ (SE), D+6","9.0774","27/05/2016 12:00:00",""
"26/05/2016 11:39:55","20/05/2016","Demand Actual, LDZ (SO), D+6","5.8260","27/05/2016 12:00:00",""
"26/05/2016 11:39:55","20/05/2016","Demand Actual, LDZ (SW), D+6","4.3950","27/05/2016 12:00:00",""
"26/05/2016 11:39:55","20/05/2016","Demand Actual, LDZ (WM), D+6","6.7161","27/05/2016 12:00:00",""
"26/05/2016 11:39:55","20/05/2016","Demand Actual, LDZ (WN), D+6","1.1421","27/05/2016 12:00:00",""
"26/05/2016 11:39:55","20/05/2016","Demand Actual, LDZ (WS), D+6","6.8281","27/05/2016 12:00:00",""
"25/05/2016 11:39:49","19/05/2016","Demand Actual, LDZ (EA), D+6","6.5848","26/05/2016 12:00:00",""
"25/05/2016 11:39:49","19/05/2016","Demand Actual, LDZ (EM), D+6","9.8792","26/05/2016 12:00:00",""
"25/05/2016 11:39:49","19/05/2016","Demand Actual, LDZ (NE), D+6","7.2611","26/05/2016 12:00:00",""
"25/05/2016 11:39:49","19/05/2016","Demand Actual, LDZ (NO), D+6","5.9592","26/05/2016 12:00:00",""
"25/05/2016 11:39:49","19/05/2016","Demand Actual, LDZ (NT), D+6","8.5106","26/05/2016 12:00:00",""
"25/05/2016 11:39:49","19/05/2016","Demand Actual, LDZ (NW), D+6","11.8325","26/05/2016 12:00:00",""
"25/05/2016 11:39:49","19/05/2016","Demand Actual, LDZ (SC), D+6","10.3290","26/05/2016 12:00:00",""
"25/05/2016 11:39:49","19/05/2016","Demand Actual, LDZ (SE), D+6","9.9452","26/05/2016 12:00:00",""
"25/05/2016 11:39:49","19/05/2016","Demand Actual, LDZ (SO), D+6","6.5265","26/05/2016 12:00:00",""
"25/05/2016 11:39:49","19/05/2016","Demand Actual, LDZ (SW), D+6","4.7212","26/05/2016 12:00:00",""
"25/05/2016 11:39:49","19/05/2016","Demand Actual, LDZ (WM), D+6","7.5302","26/05/2016 12:00:00",""
"25/05/2016 11:39:49","19/05/2016","Demand Actual, LDZ (WN), D+6","1.2089","26/05/2016 12:00:00",""
"25/05/2016 11:39:49","19/05/2016","Demand Actual, LDZ (WS), D+6","7.2599","26/05/2016 12:00:00",""
"24/05/2016 11:39:42","18/05/2016","Demand Actual, LDZ (EA), D+6","7.2520","25/05/2016 12:00:00",""
"24/05/2016 11:39:42","18/05/2016","Demand Actual, LDZ (EM), D+6","10.3383","25/05/2016 12:00:00",""
"24/05/2016 11:39:42","18/05/2016","Demand Actual, LDZ (NE), D+6","6.7480","25/05/2016 12:00:00",""
"24/05/2016 11:39:42","18/05/2016","Demand Actual, LDZ (NO), D+6","5.6444","25/05/2016 12:00:00",""
"24/05/2016 11:39:42","18/05/2016","Demand Actual, LDZ (NT), D+6","9.2742","25/05/2016 12:00:00",""
"24/05/2016 11:39:42","18/05/2016","Demand Actual, LDZ (NW), D+6","11.1645","25/05/2016 12:00:00",""
"24/05/2016 11:39:42","18/05/2016","Demand Actual, LDZ (SC), D+6","8.5803","25/05/2016 12:00:00",""
"24/05/2016 11:39:42","18/05/2016","Demand Actual, LDZ (SE), D+6","10.7741","25/05/2016 12:00:00",""
"24/05/2016 11:39:42","18/05/2016","Demand Actual, LDZ (SO), D+6","7.0889","25/05/2016 12:00:00",""
"24/05/2016 11:39:42","18/05/2016","Demand Actual, LDZ (SW), D+6","4.5749","25/05/2016 12:00:00",""
"24/05/2016 11:39:42","18/05/2016","Demand Actual, LDZ (WM), D+6","7.6708","25/05/2016 12:00:00",""
"24/05/2016 11:39:42","18/05/2016","Demand Actual, LDZ (WN), D+6","1.1755","25/05/2016 12:00:00",""
"24/05/2016 11:39:42","18/05/2016","Demand Actual, LDZ (WS), D+6","6.8070","25/05/2016 12:00:00",""
"23/05/2016 11:39:35","17/05/2016","Demand Actual, LDZ (EA), D+6","6.3923","24/05/2016 12:00:00",""
"23/05/2016 11:39:35","17/05/2016","Demand Actual, LDZ (EM), D+6","9.1737","24/05/2016 12:00:00",""
"23/05/2016 11:39:35","17/05/2016","Demand Actual, LDZ (NE), D+6","6.4204","24/05/2016 12:00:00",""
"23/05/2016 11:39:35","17/05/2016","Demand Actual, LDZ (NO), D+6","5.5792","24/05/2016 12:00:00",""
"23/05/2016 11:39:35","17/05/2016","Demand Actual, LDZ (NT), D+6","7.8383","24/05/2016 12:00:00",""
"23/05/2016 11:39:35","17/05/2016","Demand Actual, LDZ (NW), D+6","11.1392","24/05/2016 12:00:00",""
"23/05/2016 11:39:35","17/05/2016","Demand Actual, LDZ (SC), D+6","8.7861","24/05/2016 12:00:00",""
"23/05/2016 11:39:35","17/05/2016","Demand Actual, LDZ (SE), D+6","8.8106","24/05/2016 12:00:00",""
"23/05/2016 11:39:35","17/05/2016","Demand Actual, LDZ (SO), D+6","6.1141","24/05/2016 12:00:00",""
"23/05/2016 11:39:35","17/05/2016","Demand Actual, LDZ (SW), D+6","4.5222","24/05/2016 12:00:00",""
"23/05/2016 11:39:35","17/05/2016","Demand Actual, LDZ (WM), D+6","6.7013","24/05/2016 12:00:00",""
"23/05/2016 11:39:35","17/05/2016","Demand Actual, LDZ (WN), D+6","1.0879","24/05/2016 12:00:00",""
"23/05/2016 11:39:35","17/05/2016","Demand Actual, LDZ (WS), D+6","6.8096","24/05/2016 12:00:00",""
"22/05/2016 11:39:29","16/05/2016","Demand Actual, LDZ (EA), D+6","6.9058","23/05/2016 12:00:00",""
"22/05/2016 11:39:29","16/05/2016","Demand Actual, LDZ (EM), D+6","9.7712","23/05/2016 12:00:00",""
"22/05/2016 11:39:29","16/05/2016","Demand Actual, LDZ (NE), D+6","7.0412","23/05/2016 12:00:00",""
"22/05/2016 11:39:29","16/05/2016","Demand Actual, LDZ (NO), D+6","5.9904","23/05/2016 12:00:00",""
"22/05/2016 11:39:29","16/05/2016","Demand Actual, LDZ (NT), D+6","7.8243","23/05/2016 12:00:00",""
"22/05/2016 11:39:29","16/05/2016","Demand Actual, LDZ (NW), D+6","13.2972","23/05/2016 12:00:00",""
"22/05/2016 11:39:29","16/05/2016","Demand Actual, LDZ (SC), D+6","8.8794","23/05/2016 12:00:00",""
"22/05/2016 11:39:29","16/05/2016","Demand Actual, LDZ (SE), D+6","7.8354","23/05/2016 12:00:00",""
"22/05/2016 11:39:29","16/05/2016","Demand Actual, LDZ (SO), D+6","5.5650","23/05/2016 12:00:00",""
"22/05/2016 11:39:29","16/05/2016","Demand Actual, LDZ (SW), D+6","4.2745","23/05/2016 12:00:00",""
"22/05/2016 11:39:29","16/05/2016","Demand Actual, LDZ (WM), D+6","7.1021","23/05/2016 12:00:00",""
"22/05/2016 11:39:29","16/05/2016","Demand Actual, LDZ (WN), D+6","1.2423","23/05/2016 12:00:00",""
"22/05/2016 11:39:29","16/05/2016","Demand Actual, LDZ (WS), D+6","6.4778","23/05/2016 12:00:00",""
"21/05/2016 11:39:22","15/05/2016","Demand Actual, LDZ (EA), D+6","7.5807","22/05/2016 12:00:00",""
"21/05/2016 11:39:22","15/05/2016","Demand Actual, LDZ (EM), D+6","9.5598","22/05/2016 12:00:00",""
"21/05/2016 11:39:22","15/05/2016","Demand Actual, LDZ (NE), D+6","7.0857","22/05/2016 12:00:00",""
"21/05/2016 11:39:22","15/05/2016","Demand Actual, LDZ (NO), D+6","5.9436","22/05/2016 12:00:00",""
"21/05/2016 11:39:22","15/05/2016","Demand Actual, LDZ (NT), D+6","8.2553","22/05/2016 12:00:00",""
"21/05/2016 11:39:22","15/05/2016","Demand Actual, LDZ (NW), D+6","10.2829","22/05/2016 12:00:00",""
"21/05/2016 11:39:22","15/05/2016","Demand Actual, LDZ (SC), D+6","8.4219","22/05/2016 12:00:00",""
"21/05/2016 11:39:22","15/05/2016","Demand Actual, LDZ (SE), D+6","8.5327","22/05/2016 12:00:00",""
"21/05/2016 11:39:22","15/05/2016","Demand Actual, LDZ (SO), D+6","5.9752","22/05/2016 12:00:00",""
"21/05/2016 11:39:22","15/05/2016","Demand Actual, LDZ (SW), D+6","4.0611","22/05/2016 12:00:00",""
"21/05/2016 11:39:22","15/05/2016","Demand Actual, LDZ (WM), D+6","6.6646","22/05/2016 12:00:00",""
"21/05/2016 11:39:22","15/05/2016","Demand Actual, LDZ (WN), D+6","1.2215","22/05/2016 12:00:00",""
"21/05/2016 11:39:22","15/05/2016","Demand Actual, LDZ (WS), D+6","6.2523","22/05/2016 12:00:00",""
"20/05/2016 11:40:15","14/05/2016","Demand Actual, LDZ (EA), D+6","7.9917","21/05/2016 12:00:00",""
"20/05/2016 11:40:15","14/05/2016","Demand Actual, LDZ (EM), D+6","10.0092","21/05/2016 12:00:00",""
"20/05/2016 11:40:15","14/05/2016","Demand Actual, LDZ (NE), D+6","7.2756","21/05/2016 12:00:00",""
"20/05/2016 11:40:15","14/05/2016","Demand Actual, LDZ (NO), D+6","6.4283","21/05/2016 12:00:00",""
"20/05/2016 11:40:15","14/05/2016","Demand Actual, LDZ (NT), D+6","8.9113","21/05/2016 12:00:00",""
"20/05/2016 11:40:15","14/05/2016","Demand Actual, LDZ (NW), D+6","10.0923","21/05/2016 12:00:00",""
"20/05/2016 11:40:15","14/05/2016","Demand Actual, LDZ (SC), D+6","8.6877","21/05/2016 12:00:00",""
"20/05/2016 11:40:15","14/05/2016","Demand Actual, LDZ (SE), D+6","8.8110","21/05/2016 12:00:00",""
"20/05/2016 11:40:15","14/05/2016","Demand Actual, LDZ (SO), D+6","6.2540","21/05/2016 12:00:00",""
"20/05/2016 11:40:15","14/05/2016","Demand Actual, LDZ (SW), D+6","4.0826","21/05/2016 12:00:00",""
"20/05/2016 11:40:15","14/05/2016","Demand Actual, LDZ (WM), D+6","6.6193","21/05/2016 12:00:00",""
"20/05/2016 11:40:15","14/05/2016","Demand Actual, LDZ (WN), D+6","1.1332","21/05/2016 12:00:00",""
"20/05/2016 11:40:15","14/05/2016","Demand Actual, LDZ (WS), D+6","5.7364","21/05/2016 12:00:00",""
"19/05/2016 11:40:08","13/05/2016","Demand Actual, LDZ (EA), D+6","6.8284","20/05/2016 12:00:00",""
"19/05/2016 11:40:08","13/05/2016","Demand Actual, LDZ (EM), D+6","10.7979","20/05/2016 12:00:00",""
"19/05/2016 11:40:08","13/05/2016","Demand Actual, LDZ (NE), D+6","8.0676","20/05/2016 12:00:00",""
"19/05/2016 11:40:08","13/05/2016","Demand Actual, LDZ (NO), D+6","7.6904","20/05/2016 12:00:00",""
"19/05/2016 11:40:08","13/05/2016","Demand Actual, LDZ (NT), D+6","7.5516","20/05/2016 12:00:00",""
"19/05/2016 11:40:08","13/05/2016","Demand Actual, LDZ (NW), D+6","9.8970","20/05/2016 12:00:00",""
"19/05/2016 11:40:08","13/05/2016","Demand Actual, LDZ (SC), D+6","9.8470","20/05/2016 12:00:00",""
"19/05/2016 11:40:08","13/05/2016","Demand Actual, LDZ (SE), D+6","7.6841","20/05/2016 12:00:00",""
"19/05/2016 11:40:08","13/05/2016","Demand Actual, LDZ (SO), D+6","5.6260","20/05/2016 12:00:00",""
"19/05/2016 11:40:08","13/05/2016","Demand Actual, LDZ (SW), D+6","3.8853","20/05/2016 12:00:00",""
"19/05/2016 11:40:08","13/05/2016","Demand Actual, LDZ (WM), D+6","6.8995","20/05/2016 12:00:00",""
"19/05/2016 11:40:08","13/05/2016","Demand Actual, LDZ (WN), D+6","1.0536","20/05/2016 12:00:00",""
"19/05/2016 11:40:08","13/05/2016","Demand Actual, LDZ (WS), D+6","5.8704","20/05/2016 12:00:00",""
"18/05/2016 11:40:02","12/05/2016","Demand Actual, LDZ (EA), D+6","5.4211","19/05/2016 12:00:00",""
"18/05/2016 11:40:02","12/05/2016","Demand Actual, LDZ (EM), D+6","8.4550","19/05/2016 12:00:00",""
"18/05/2016 11:40:02","12/05/2016","Demand Actual, LDZ (NE), D+6","6.1726","19/05/2016 12:00:00",""
"18/05/2016 11:40:02","12/05/2016","Demand Actual, LDZ (NO), D+6","6.0009","19/05/2016 12:00:00",""
"18/05/2016 11:40:02","12/05/2016","Demand Actual, LDZ (NT), D+6","6.5340","19/05/2016 12:00:00",""
"18/05/2016 11:40:02","12/05/2016","Demand Actual, LDZ (NW), D+6","8.6140","19/05/2016 12:00:00",""
"18/05/2016 11:40:02","12/05/2016","Demand Actual, LDZ (SC), D+6","7.3940","19/05/2016 12:00:00",""
"18/05/2016 11:40:02","12/05/2016","Demand Actual, LDZ (SE), D+6","7.4432","19/05/2016 12:00:00",""
"18/05/2016 11:40:02","12/05/2016","Demand Actual, LDZ (SO), D+6","5.1198","19/05/2016 12:00:00",""
"18/05/2016 11:40:02","12/05/2016","Demand Actual, LDZ (SW), D+6","3.8782","19/05/2016 12:00:00",""
"18/05/2016 11:40:02","12/05/2016","Demand Actual, LDZ (WM), D+6","5.7253","19/05/2016 12:00:00",""
"18/05/2016 11:40:02","12/05/2016","Demand Actual, LDZ (WN), D+6","0.9177","19/05/2016 12:00:00",""
"18/05/2016 11:40:02","12/05/2016","Demand Actual, LDZ (WS), D+6","5.7788","19/05/2016 12:00:00",""
"17/05/2016 11:39:55","11/05/2016","Demand Actual, LDZ (EA), D+6","5.6616","18/05/2016 12:00:00",""
"17/05/2016 11:39:55","11/05/2016","Demand Actual, LDZ (EM), D+6","9.5304","18/05/2016 12:00:00",""
"17/05/2016 11:39:55","11/05/2016","Demand Actual, LDZ (NE), D+6","6.6111","18/05/2016 12:00:00",""
"17/05/2016 11:39:55","11/05/2016","Demand Actual, LDZ (NO), D+6","5.5457","18/05/2016 12:00:00",""
"17/05/2016 11:39:55","11/05/2016","Demand Actual, LDZ (NT), D+6","6.8466","18/05/2016 12:00:00",""
"17/05/2016 11:39:55","11/05/2016","Demand Actual, LDZ (NW), D+6","9.6673","18/05/2016 12:00:00",""
"17/05/2016 11:39:55","11/05/2016","Demand Actual, LDZ (SC), D+6","7.2252","18/05/2016 12:00:00",""
"17/05/2016 11:39:55","11/05/2016","Demand Actual, LDZ (SE), D+6","8.1187","18/05/2016 12:00:00",""
"17/05/2016 11:39:55","11/05/2016","Demand Actual, LDZ (SO), D+6","5.4683","18/05/2016 12:00:00",""
"17/05/2016 11:39:55","11/05/2016","Demand Actual, LDZ (SW), D+6","4.1828","18/05/2016 12:00:00",""
"17/05/2016 11:39:55","11/05/2016","Demand Actual, LDZ (WM), D+6","6.7456","18/05/2016 12:00:00",""
"17/05/2016 11:39:55","11/05/2016","Demand Actual, LDZ (WN), D+6","1.0587","18/05/2016 12:00:00",""
"17/05/2016 11:39:55","11/05/2016","Demand Actual, LDZ (WS), D+6","6.5874","18/05/2016 12:00:00",""
"16/05/2016 11:39:48","10/05/2016","Demand Actual, LDZ (EA), D+6","5.5916","17/05/2016 12:00:00",""
"16/05/2016 11:39:48","10/05/2016","Demand Actual, LDZ (EM), D+6","9.0493","17/05/2016 12:00:00",""
"16/05/2016 11:39:48","10/05/2016","Demand Actual, LDZ (NE), D+6","6.3529","17/05/2016 12:00:00",""
"16/05/2016 11:39:48","10/05/2016","Demand Actual, LDZ (NO), D+6","5.6778","17/05/2016 12:00:00",""
"16/05/2016 11:39:48","10/05/2016","Demand Actual, LDZ (NT), D+6","6.7743","17/05/2016 12:00:00",""
"16/05/2016 11:39:48","10/05/2016","Demand Actual, LDZ (NW), D+6","9.1232","17/05/2016 12:00:00",""
"16/05/2016 11:39:48","10/05/2016","Demand Actual, LDZ (SC), D+6","7.3024","17/05/2016 12:00:00",""
"16/05/2016 11:39:48","10/05/2016","Demand Actual, LDZ (SE), D+6","7.8770","17/05/2016 12:00:00",""
"16/05/2016 11:39:48","10/05/2016","Demand Actual, LDZ (SO), D+6","5.2676","17/05/2016 12:00:00",""
"16/05/2016 11:39:48","10/05/2016","Demand Actual, LDZ (SW), D+6","4.0070","17/05/2016 12:00:00",""
"16/05/2016 11:39:48","10/05/2016","Demand Actual, LDZ (WM), D+6","6.2862","17/05/2016 12:00:00",""
"16/05/2016 11:39:48","10/05/2016","Demand Actual, LDZ (WN), D+6","1.0090","17/05/2016 12:00:00",""
"16/05/2016 11:39:48","10/05/2016","Demand Actual, LDZ (WS), D+6","6.4491","17/05/2016 12:00:00",""
"15/05/2016 11:39:40","09/05/2016","Demand Actual, LDZ (EA), D+6","4.8874","16/05/2016 12:00:00",""
"15/05/2016 11:39:40","09/05/2016","Demand Actual, LDZ (EM), D+6","7.2792","16/05/2016 12:00:00",""
"15/05/2016 11:39:40","09/05/2016","Demand Actual, LDZ (NE), D+6","5.3305","16/05/2016 12:00:00",""
"15/05/2016 11:39:40","09/05/2016","Demand Actual, LDZ (NO), D+6","5.2958","16/05/2016 12:00:00",""
"15/05/2016 11:39:40","09/05/2016","Demand Actual, LDZ (NT), D+6","6.0562","16/05/2016 12:00:00",""
"15/05/2016 11:39:40","09/05/2016","Demand Actual, LDZ (NW), D+6","8.0203","16/05/2016 12:00:00",""
"15/05/2016 11:39:40","09/05/2016","Demand Actual, LDZ (SC), D+6","7.7186","16/05/2016 12:00:00",""
"15/05/2016 11:39:40","09/05/2016","Demand Actual, LDZ (SE), D+6","7.6074","16/05/2016 12:00:00",""
"15/05/2016 11:39:40","09/05/2016","Demand Actual, LDZ (SO), D+6","4.8953","16/05/2016 12:00:00",""
"15/05/2016 11:39:40","09/05/2016","Demand Actual, LDZ (SW), D+6","3.9541","16/05/2016 12:00:00",""
"15/05/2016 11:39:40","09/05/2016","Demand Actual, LDZ (WM), D+6","5.1523","16/05/2016 12:00:00",""
"15/05/2016 11:39:40","09/05/2016","Demand Actual, LDZ (WN), D+6","0.9313","16/05/2016 12:00:00",""
"15/05/2016 11:39:40","09/05/2016","Demand Actual, LDZ (WS), D+6","6.2946","16/05/2016 12:00:00",""
"14/05/2016 11:39:35","08/05/2016","Demand Actual, LDZ (EA), D+6","4.7068","15/05/2016 12:00:00",""
"14/05/2016 11:39:35","08/05/2016","Demand Actual, LDZ (EM), D+6","6.6028","15/05/2016 12:00:00",""
"14/05/2016 11:39:35","08/05/2016","Demand Actual, LDZ (NE), D+6","5.1774","15/05/2016 12:00:00",""
"14/05/2016 11:39:35","08/05/2016","Demand Actual, LDZ (NO), D+6","5.2276","15/05/2016 12:00:00",""
"14/05/2016 11:39:35","08/05/2016","Demand Actual, LDZ (NT), D+6","5.7278","15/05/2016 12:00:00",""
"14/05/2016 11:39:35","08/05/2016","Demand Actual, LDZ (NW), D+6","7.9124","15/05/2016 12:00:00",""
"14/05/2016 11:39:35","08/05/2016","Demand Actual, LDZ (SC), D+6","8.7306","15/05/2016 12:00:00",""
"14/05/2016 11:39:35","08/05/2016","Demand Actual, LDZ (SE), D+6","7.1892","15/05/2016 12:00:00",""
"14/05/2016 11:39:35","08/05/2016","Demand Actual, LDZ (SO), D+6","4.4832","15/05/2016 12:00:00",""
"14/05/2016 11:39:35","08/05/2016","Demand Actual, LDZ (SW), D+6","3.5246","15/05/2016 12:00:00",""
"14/05/2016 11:39:35","08/05/2016","Demand Actual, LDZ (WM), D+6","4.7294","15/05/2016 12:00:00",""
