Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"28/12/2015 13:28:12","22/12/2015","Demand Actual, LDZ (SC), D+6","15.3906","28/12/2015 13:32:11","L"
"28/12/2015 13:28:12","22/12/2015","Demand Actual, LDZ (SE), D+6","15.4216","28/12/2015 13:32:11","L"
"28/12/2015 13:28:12","22/12/2015","Demand Actual, LDZ (SO), D+6","10.6817","28/12/2015 13:32:11","L"
"28/12/2015 13:28:12","22/12/2015","Demand Actual, LDZ (SW), D+6","8.4648","28/12/2015 13:32:11","L"
"28/12/2015 13:28:12","22/12/2015","Demand Actual, LDZ (WM), D+6","13.3041","28/12/2015 13:32:11","L"
"28/12/2015 13:28:12","22/12/2015","Demand Actual, LDZ (WN), D+6","1.7352","28/12/2015 13:32:11","L"
"28/12/2015 13:28:12","22/12/2015","Demand Actual, LDZ (WS), D+6","6.7116","28/12/2015 13:32:11","L"
"27/12/2015 11:38:55","21/12/2015","Demand Actual, LDZ (EA), D+6","14.2512","27/12/2015 12:00:00",""
"27/12/2015 11:38:55","21/12/2015","Demand Actual, LDZ (EM), D+6","19.1577","27/12/2015 12:00:00",""
"27/12/2015 11:38:55","21/12/2015","Demand Actual, LDZ (NE), D+6","12.3828","27/12/2015 12:00:00",""
"27/12/2015 11:38:55","21/12/2015","Demand Actual, LDZ (NO), D+6","10.3497","27/12/2015 12:00:00",""
"27/12/2015 11:38:55","21/12/2015","Demand Actual, LDZ (NT), D+6","16.4147","27/12/2015 12:00:00",""
"27/12/2015 11:38:55","21/12/2015","Demand Actual, LDZ (NW), D+6","22.2087","27/12/2015 12:00:00",""
"27/12/2015 11:38:55","21/12/2015","Demand Actual, LDZ (SC), D+6","16.0211","27/12/2015 12:00:00",""
"27/12/2015 11:38:55","21/12/2015","Demand Actual, LDZ (SE), D+6","17.7078","27/12/2015 12:00:00",""
"27/12/2015 11:38:55","21/12/2015","Demand Actual, LDZ (SO), D+6","12.2728","27/12/2015 12:00:00",""
"27/12/2015 11:38:55","21/12/2015","Demand Actual, LDZ (SW), D+6","9.4564","27/12/2015 12:00:00",""
"27/12/2015 11:38:55","21/12/2015","Demand Actual, LDZ (WM), D+6","15.2416","27/12/2015 12:00:00",""
"27/12/2015 11:38:55","21/12/2015","Demand Actual, LDZ (WN), D+6","1.8686","27/12/2015 12:00:00",""
"27/12/2015 11:38:55","21/12/2015","Demand Actual, LDZ (WS), D+6","7.3014","27/12/2015 12:00:00",""
"26/12/2015 11:38:48","20/12/2015","Demand Actual, LDZ (EA), D+6","11.2720","26/12/2015 12:00:00",""
"26/12/2015 11:38:48","20/12/2015","Demand Actual, LDZ (EM), D+6","14.4502","26/12/2015 12:00:00",""
"26/12/2015 11:38:48","20/12/2015","Demand Actual, LDZ (NE), D+6","9.4729","26/12/2015 12:00:00",""
"26/12/2015 11:38:48","20/12/2015","Demand Actual, LDZ (NO), D+6","8.2053","26/12/2015 12:00:00",""
"26/12/2015 11:38:48","20/12/2015","Demand Actual, LDZ (NT), D+6","13.0314","26/12/2015 12:00:00",""
"26/12/2015 11:38:48","20/12/2015","Demand Actual, LDZ (NW), D+6","17.2306","26/12/2015 12:00:00",""
"26/12/2015 11:38:48","20/12/2015","Demand Actual, LDZ (SC), D+6","13.7370","26/12/2015 12:00:00",""
"26/12/2015 11:38:48","20/12/2015","Demand Actual, LDZ (SE), D+6","14.5735","26/12/2015 12:00:00",""
"26/12/2015 11:38:48","20/12/2015","Demand Actual, LDZ (SO), D+6","10.0022","26/12/2015 12:00:00",""
"26/12/2015 11:38:48","20/12/2015","Demand Actual, LDZ (SW), D+6","7.7652","26/12/2015 12:00:00",""
"26/12/2015 11:38:48","20/12/2015","Demand Actual, LDZ (WM), D+6","11.3181","26/12/2015 12:00:00",""
"26/12/2015 11:38:48","20/12/2015","Demand Actual, LDZ (WN), D+6","1.6472","26/12/2015 12:00:00",""
"26/12/2015 11:38:48","20/12/2015","Demand Actual, LDZ (WS), D+6","5.6530","26/12/2015 12:00:00",""
"25/12/2015 11:38:41","19/12/2015","Demand Actual, LDZ (EA), D+6","10.0219","25/12/2015 12:00:00",""
"25/12/2015 11:38:41","19/12/2015","Demand Actual, LDZ (EM), D+6","12.5603","25/12/2015 12:00:00",""
"25/12/2015 11:38:41","19/12/2015","Demand Actual, LDZ (NE), D+6","8.3674","25/12/2015 12:00:00",""
"25/12/2015 11:38:41","19/12/2015","Demand Actual, LDZ (NO), D+6","6.9878","25/12/2015 12:00:00",""
"25/12/2015 11:38:41","19/12/2015","Demand Actual, LDZ (NT), D+6","11.4705","25/12/2015 12:00:00",""
"25/12/2015 11:38:41","19/12/2015","Demand Actual, LDZ (NW), D+6","15.2176","25/12/2015 12:00:00",""
"25/12/2015 11:38:41","19/12/2015","Demand Actual, LDZ (SC), D+6","11.4818","25/12/2015 12:00:00",""
"25/12/2015 11:38:41","19/12/2015","Demand Actual, LDZ (SE), D+6","13.0694","25/12/2015 12:00:00",""
"25/12/2015 11:38:41","19/12/2015","Demand Actual, LDZ (SO), D+6","8.6288","25/12/2015 12:00:00",""
"25/12/2015 11:38:41","19/12/2015","Demand Actual, LDZ (SW), D+6","6.7576","25/12/2015 12:00:00",""
"25/12/2015 11:38:41","19/12/2015","Demand Actual, LDZ (WM), D+6","10.1985","25/12/2015 12:00:00",""
"25/12/2015 11:38:41","19/12/2015","Demand Actual, LDZ (WN), D+6","1.4134","25/12/2015 12:00:00",""
"25/12/2015 11:38:41","19/12/2015","Demand Actual, LDZ (WS), D+6","5.3230","25/12/2015 12:00:00",""
"24/12/2015 11:38:35","18/12/2015","Demand Actual, LDZ (EA), D+6","11.8525","24/12/2015 12:00:00",""
"24/12/2015 11:38:35","18/12/2015","Demand Actual, LDZ (EM), D+6","15.6280","24/12/2015 12:00:00",""
"24/12/2015 11:38:35","18/12/2015","Demand Actual, LDZ (NE), D+6","10.2267","24/12/2015 12:00:00",""
"24/12/2015 11:38:35","18/12/2015","Demand Actual, LDZ (NO), D+6","8.5910","24/12/2015 12:00:00",""
"24/12/2015 11:38:35","18/12/2015","Demand Actual, LDZ (NT), D+6","13.6145","24/12/2015 12:00:00",""
"24/12/2015 11:38:35","18/12/2015","Demand Actual, LDZ (NW), D+6","18.2036","24/12/2015 12:00:00",""
"24/12/2015 11:38:35","18/12/2015","Demand Actual, LDZ (SC), D+6","13.4120","24/12/2015 12:00:00",""
"24/12/2015 11:38:35","18/12/2015","Demand Actual, LDZ (SE), D+6","14.8656","24/12/2015 12:00:00",""
"24/12/2015 11:38:35","18/12/2015","Demand Actual, LDZ (SO), D+6","9.8401","24/12/2015 12:00:00",""
"24/12/2015 11:38:35","18/12/2015","Demand Actual, LDZ (SW), D+6","7.6687","24/12/2015 12:00:00",""
"24/12/2015 11:38:35","18/12/2015","Demand Actual, LDZ (WM), D+6","12.5421","24/12/2015 12:00:00",""
"24/12/2015 11:38:35","18/12/2015","Demand Actual, LDZ (WN), D+6","1.6610","24/12/2015 12:00:00",""
"24/12/2015 11:38:35","18/12/2015","Demand Actual, LDZ (WS), D+6","5.5294","24/12/2015 12:00:00",""
"23/12/2015 11:38:28","17/12/2015","Demand Actual, LDZ (EA), D+6","11.6593","23/12/2015 12:00:00",""
"23/12/2015 11:38:28","17/12/2015","Demand Actual, LDZ (EM), D+6","15.2327","23/12/2015 12:00:00",""
"23/12/2015 11:38:28","17/12/2015","Demand Actual, LDZ (NE), D+6","10.0918","23/12/2015 12:00:00",""
"23/12/2015 11:38:28","17/12/2015","Demand Actual, LDZ (NO), D+6","8.7135","23/12/2015 12:00:00",""
"23/12/2015 11:38:28","17/12/2015","Demand Actual, LDZ (NT), D+6","13.4617","23/12/2015 12:00:00",""
"23/12/2015 11:38:28","17/12/2015","Demand Actual, LDZ (NW), D+6","17.6475","23/12/2015 12:00:00",""
"23/12/2015 11:38:28","17/12/2015","Demand Actual, LDZ (SC), D+6","13.5003","23/12/2015 12:00:00",""
"23/12/2015 11:38:28","17/12/2015","Demand Actual, LDZ (SE), D+6","14.6006","23/12/2015 12:00:00",""
"23/12/2015 11:38:28","17/12/2015","Demand Actual, LDZ (SO), D+6","9.9645","23/12/2015 12:00:00",""
"23/12/2015 11:38:28","17/12/2015","Demand Actual, LDZ (SW), D+6","7.7600","23/12/2015 12:00:00",""
"23/12/2015 11:38:28","17/12/2015","Demand Actual, LDZ (WM), D+6","12.0718","23/12/2015 12:00:00",""
"23/12/2015 11:38:28","17/12/2015","Demand Actual, LDZ (WN), D+6","1.6600","23/12/2015 12:00:00",""
"23/12/2015 11:38:28","17/12/2015","Demand Actual, LDZ (WS), D+6","5.9800","23/12/2015 12:00:00",""
"22/12/2015 11:38:21","16/12/2015","Demand Actual, LDZ (EA), D+6","11.8872","22/12/2015 12:00:00",""
"22/12/2015 11:38:21","16/12/2015","Demand Actual, LDZ (EM), D+6","15.6936","22/12/2015 12:00:00",""
"22/12/2015 11:38:21","16/12/2015","Demand Actual, LDZ (NE), D+6","10.6304","22/12/2015 12:00:00",""
"22/12/2015 11:38:21","16/12/2015","Demand Actual, LDZ (NO), D+6","9.1861","22/12/2015 12:00:00",""
"22/12/2015 11:38:21","16/12/2015","Demand Actual, LDZ (NT), D+6","13.8257","22/12/2015 12:00:00",""
"22/12/2015 11:38:21","16/12/2015","Demand Actual, LDZ (NW), D+6","18.5915","22/12/2015 12:00:00",""
"22/12/2015 11:38:21","16/12/2015","Demand Actual, LDZ (SC), D+6","14.7971","22/12/2015 12:00:00",""
"22/12/2015 11:38:21","16/12/2015","Demand Actual, LDZ (SE), D+6","14.9352","22/12/2015 12:00:00",""
"22/12/2015 11:38:21","16/12/2015","Demand Actual, LDZ (SO), D+6","9.7381","22/12/2015 12:00:00",""
"22/12/2015 11:38:21","16/12/2015","Demand Actual, LDZ (SW), D+6","7.7606","22/12/2015 12:00:00",""
"22/12/2015 11:38:21","16/12/2015","Demand Actual, LDZ (WM), D+6","12.1701","22/12/2015 12:00:00",""
"22/12/2015 11:38:21","16/12/2015","Demand Actual, LDZ (WN), D+6","1.6850","22/12/2015 12:00:00",""
"22/12/2015 11:38:21","16/12/2015","Demand Actual, LDZ (WS), D+6","6.4653","22/12/2015 12:00:00",""
"21/12/2015 11:38:14","15/12/2015","Demand Actual, LDZ (EA), D+6","14.0034","21/12/2015 12:00:00",""
"21/12/2015 11:38:14","15/12/2015","Demand Actual, LDZ (EM), D+6","18.8526","21/12/2015 12:00:00",""
"21/12/2015 11:38:14","15/12/2015","Demand Actual, LDZ (NE), D+6","12.8013","21/12/2015 12:00:00",""
"21/12/2015 11:38:14","15/12/2015","Demand Actual, LDZ (NO), D+6","11.1210","21/12/2015 12:00:00",""
